"Publications Database Id","DOI","PMID","ISI ID","Title of Paper","Authors","Industrial Partner Is Co-author?","Publication State","Date Published","Diamond Proposal Number","Publication Type","Title of Journal","Journal Volume","Journal Pages","Title of Conference","Peer Reviewed","Magazine Title","Uses Synchrotron, EM or Offline lab Data?","Data From Diamond?","Beamlines","Additional Facilities If Data From Diamond","Facility If Data Not From Diamond","Subject Areas","Technical Areas","Keywords","Diamond Keywords","Discipline/Technical Tags","ISBN","Book Chapter","Added On"
"17114",,,"DLS:00003E000017114","Blending liquid MOFs produces new glass materials","Diamond Light Source","false","Published (Approved)","08/2018","171151, 18236","Science Highlight",,,,,"false",,"true","true","I15-1-X-ray Pair Distribution Function (XPDF), I22-Small angle scattering & Diffraction","NIMROD at ISIS",,"Materials, Chemistry","",,,"Chemistry, Materials Science, Metal-Organic Frameworks, Metallurgy, Scattering, Small Angle X-ray Scattering (SAXS), Total Scattering, Wide Angle X-ray Scattering (WAXS), Organometallic Chemistry",,,"14/02/2024"
"17113",,,"DLS:000004000017113","Magnetic vortices observed in haematite","Diamond Light Source","false","Published (Approved)","08/2018","16338, 15088","Science Highlight",,,,,"false",,"true","true","I06-Nanoscience (XPEEM)",,,"Materials, Physics, Information and Communication Technology","","Information storage; Magnetic properties and materials; Surfaces, interfaces and thin films; Topological defects","Data Storage; Ferromagnetism","Surfaces, Quantum Materials, Physics, Components & Micro-systems, Information & Communication Technologies, Magnetism, Materials Science, Microscopy, Spectroscopy, Electron Microscopy (EM), PhotoEmmission Electron Microscopy (PEEM), Circular Dichroism (CD), Linear Dichroism (LD), X-ray Magnetic Circular Dichroism (XMCD), X-ray Magnetic Linear Dichroism (XMLD)",,,"14/02/2024"
"17115",,,"DLS:00001C000017115","A new beamline system offers insights into electron behaviour","Diamond Light Source","false","Published (Approved)","07/2018","15481, 13539, 16162","Science Highlight",,,,,"false",,"true","true","I05-ARPES, I10-Beamline for Advanced Dichroism - scattering",,,"Physics, Materials, Information and Communication Technology","","Electronic properties and materials; Magnetic properties and materials; Surfaces, interfaces and thin films","Ferromagnetism","Surfaces, Quantum Materials, Hard condensed matter - electronic properties, Physics, Electronics, Magnetism, Materials Science, interfaces and thin films, Spectroscopy, Angle Resolved Photoemission Spectroscopy (ARPES)",,,"14/02/2024"
"17129",,,"DLS:000017000017129","3D X-ray tomography scoops up information about ice cream microstructure","Diamond Light Source","true","Published (Approved)","07/2018","12194, 12195, 12616","Science Highlight",,,,,"false",,"true","true","I13-2-Diamond Manchester Imaging",,,"Food Science, Materials","","Ice cream; Microstructure; Tomography; Ice crystals; Coarsening; Soft solid","Ice Cream; Dairy Products","Physics, Soft condensed matter physics, Imaging, Tomography, Food Science",,,"20/02/2024"
"17161",,,"DLS:000007000017161","Probing tumour interiors","Diamond Light Source","false","Published (Approved)","06/2018","13478","Science Highlight",,,,,"false",,"true","true","I18-Microfocus Spectroscopy",,,"Biology and Bio-materials, Chemistry, Medicine","","Organometallic metallodrugs; 3D spheroids; Tumour penetration; Elemental mapping; X-ray fluorescence",,"Non-Communicable Diseases, Health & Wellbeing, Cancer, Biochemistry, Chemistry, Drug Discovery, Life Sciences & Biotech, Imaging, X-ray Fluorescence (XRF)",,,"27/02/2024"
"17162",,,"DLS:000016000017162","A surprising twist on skyrmions","Diamond Light Source","false","Published (Approved)","06/2018","11784","Science Highlight",,,,,"false",,"true","true","I10-Beamline for Advanced Dichroism - scattering",,,"Physics, Materials, Technique Development","","skyrmions; resonant elastic X-ray scattering; 3D magnetic imaging; magnetic surface effects; spintronics","Skyrmions; Spintronics","Quantum Materials, Physics, Hard condensed matter - structures, Electronics, Technique Development - Physics, Magnetism, Materials Science, Scattering, Resonant Elastic X-ray Scattering (REXS)",,,"27/02/2024"
"17163",,,"DLS:000000000017163","Flexible helper of protein folding","Diamond Light Source","false","Published (Approved)","06/2018","13312, 13520, 15997","Science Highlight",,,,,"false",,"true","true","Krios I-Titan Krios I at Diamond",,,"Biology and Bio-materials, Chemistry","","Biochemistry; Cryoelectron microscopy; Structural biology",,"Biochemistry, Chemistry, Structural biology, Life Sciences & Biotech, Microscopy, Electron Microscopy (EM), Cryo Electron Microscopy (Cryo EM)",,,"27/02/2024"
"17160",,,"DLS:000013000017160","Probing the complex dielectric properties of metal-organic frameworks (MOFs)","Diamond Light Source","false","Published (Approved)","06/2018","10215, 14902","Science Highlight",,,,,"false",,"true","true","B22-Multimode InfraRed imaging And Microspectroscopy",,,"Materials, Chemistry, Physics","","Porosity; Electrical properties; Metal organic frameworks; Chemical structure; Insulators",,"Surfaces, Physics, Physical Chemistry, Chemistry, Materials Science, interfaces and thin films, Metal-Organic Frameworks, Metallurgy, Spectroscopy, Infrared Spectroscopy, Synchtron-based Fourier Transform Infrared Spectroscopy (SR-FTIR), Organometallic Chemistry",,,"27/02/2024"
"17130",,,"DLS:000011000017130","Enhancing enzyme activity in ionic solvents","Diamond Light Source","false","Published (Approved)","06/2018","11321, 13761, 13768","Science Highlight",,,,,"false",,"true","true","B23-Circular Dichroism, I22-Small angle scattering & Diffraction",,,"Chemistry, Energy, Environment","","Biocatalysis; Biofuels; Ionic liquids","Biofuel; Enzymes","Bioenergy, Earth Sciences & Environment, Sustainable Energy Systems, Energy, Climate Change, Biochemistry, Catalysis, Chemistry, Chemical Engineering, Engineering & Technology, Life Sciences & Biotech, Scattering, Spectroscopy, Small Angle X-ray Scattering (SAXS), Circular Dichroism (CD)",,,"20/02/2024"
"17166",,,"DLS:000002000017166","The proteins that bind","Diamond Light Source","false","Published (Approved)","05/2018","9475","Science Highlight",,,,,"false",,"true","true","I03-Macromolecular Crystallography",,,"Biology and Bio-materials","","SRRP; Lactobacillus reuteri; adhesin; biofilm; mucin","Bacteria; Gut Microbiota","Health & Wellbeing, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"27/02/2024"
"17164",,,"DLS:000016000017164","Controlling magnetic skyrmion motion without an electric current","Diamond Light Source","false","Published (Approved)","05/2018","12958, 11784","Science Highlight",,,,,"false",,"true","true","I10-Beamline for Advanced Dichroism - scattering",,,"Physics, Materials, Information and Communication Technology","","skyrmion; REXS; magnetism; Magnetic devices; Spintronics","Skyrmions; Data Storage","Quantum Materials, Physics, Electronics, Components & Micro-systems, Information & Communication Technologies, Magnetism, Materials Science, Scattering, Resonant Elastic X-ray Scattering (REXS)",,,"27/02/2024"
"17165",,,"DLS:00001F000017165","Metallic drivers of Alzheimer’s disease","Diamond Light Source","false","Published (Approved)","05/2018","15854, 19779","Science Highlight",,,,,"false",,"true","true","I08-Scanning X-ray Microscopy beamline (SXM)","11.0.2 at Advanced Light Source",,"Chemistry, Biology and Bio-materials, Medicine","","Biomineralization; iron; calcium; amyloid; Alzheimer's disease","Alzheimer's Disease","Neurodegenerative Diseases, Non-Communicable Diseases, Health & Wellbeing, Biochemistry, Neurology, Chemistry, Drug Discovery, Life Sciences & Biotech, Microscopy, X-ray Microscopy, Scanning X-ray Microscopy",,,"27/02/2024"
"17186",,,"DLS:000000000017186","Red light photosynthesis","Diamond Light Source","false","Published (Approved)","04/2018","13888","Science Highlight",,,,,"false",,"true","true","Krios I-Titan Krios I at Diamond",,,"Biology and Bio-materials","","Antenna complex; Cryoelectron microscopy","Bacteria; Photosynthesis","Structural biology, Life Sciences & Biotech, Microscopy, Electron Microscopy (EM), Cryo Electron Microscopy (Cryo EM)",,,"29/02/2024"
"17168",,,"DLS:000010000017168","Shedding new light on laser additive manufacturing","Diamond Light Source","false","Published (Approved)","04/2018","11761","Science Highlight",,,,,"false",,"true","true","I12-JEEP: Joint Engineering, Environmental and Processing",,,"Materials, Engineering","","Design, synthesis and processing; Imaging techniques; Metals and alloys","Additive Manufacturing","Materials Engineering & Processes, Materials Science, Engineering & Technology, Metallurgy, Imaging, Tomography",,,"27/02/2024"
"17167",,,"DLS:000011000017167","The war on leukaemia","Diamond Light Source","false","Published (Approved)","04/2018","12578","Science Highlight",,,,,"false",,"true","true","B23-Circular Dichroism",,,"Biology and Bio-materials, Medicine","","Acute myeloid leukaemia; high mobility group box 1; Tim-3; stem cell factor; inflammation","Leukaemia","Non-Communicable Diseases, Health & Wellbeing, Cancer, Drug Discovery, Life Sciences & Biotech, Spectroscopy, Circular Dichroism (CD)",,,"27/02/2024"
"17169",,,"DLS:00000C000017169","Inscuteable: No longer inscrutable","Diamond Light Source","false","Published (Approved)","04/2018","59966, 5928","Science Highlight",,,,,"false",,"true","true","I04-1-Macromolecular Crystallography (fixed wavelength), I04-Macromolecular Crystallography","X06DA at SLS;  ID23-2 at ESRF",,"Biology and Bio-materials","","Cell division; Structural biology","Breast Cancer","Non-Communicable Diseases, Health & Wellbeing, Cancer, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"27/02/2024"
"17187",,,"DLS:000007000017187","Investigation of metal deposition in organs after joint replacement","Diamond Light Source","false","Published (Approved)","03/2018","15034","Science Highlight",,,,,"false",,"true","true","I18-Microfocus Spectroscopy",,,"Biology and Bio-materials, Chemistry, Materials","","CoChrome orthopaedic implant Cr(VI)","Alloys; Hip Replacements","Biomaterials, Physical Chemistry, Chemistry, Corrosion, Materials Science, Metallurgy, Imaging, Spectroscopy, X-ray Fluorescence (XRF), X-ray Absorption Spectroscopy (XAS), Microfocus XAS",,,"29/02/2024"
"17188",,,"DLS:000004000017188","Antiferromagnets as a new kind of information storage technology","Diamond Light Source","false","Published (Approved)","03/2018","16376","Science Highlight",,,,,"false",,"true","true","I06-Nanoscience (XPEEM)",,,"Physics, Materials, Information and Communication Technology","","Applied physics; Condensed-matter physics; Electronics, photonics and device physics; Nanoscale devices; Nanoscale materials","Antiferromagnetism; Spintronics; Data Storage","Quantum Materials, Hard condensed matter - electronic properties, Physics, Electronics, Components & Micro-systems, Information & Communication Technologies, Magnetism, Materials Science, Microscopy, Spectroscopy, Electron Microscopy (EM), PhotoEmmission Electron Microscopy (PEEM), Linear Dichroism (LD), X-ray Magnetic Linear Dichroism (XMLD)",,,"29/02/2024"
"17191",,,"DLS:000013000017191","The power of metal-organic frameworks","Diamond Light Source","false","Published (Approved)","02/2018","10215","Science Highlight",,,,,"false",,"true","true","B22-Multimode InfraRed imaging And Microspectroscopy",,,"Physics, Materials, Chemistry","",,,"Physics, Chemistry, Materials Science, Metal-Organic Frameworks, Metallurgy, Spectroscopy, Infrared Spectroscopy, Synchtron-based Fourier Transform Infrared Spectroscopy (SR-FTIR), Organometallic Chemistry",,,"29/02/2024"
"17192",,,"DLS:000011000017192","Peptide 'bullets' as new antibiotics","Diamond Light Source","false","Published (Approved)","02/2018","12739","Science Highlight",,,,,"false",,"true","true","B23-Circular Dichroism",,,"Biology and Bio-materials, Medicine","","Antimicrobials; Protein design; Self-assembly","Bacteria","Pathogens, Antibiotic Resistance, Infectious Diseases, Health & Wellbeing, Drug Discovery, Life Sciences & Biotech, Spectroscopy, Circular Dichroism (CD)",,,"29/02/2024"
"17190",,,"DLS:000011000017190","With help from a few friends","Diamond Light Source","false","Published (Approved)","02/2018","1950","Science Highlight",,,,,"false",,"true","true","B23-Circular Dichroism",,,"Biology and Bio-materials","","Hsp90; Sgt1; Rar1; nod-like receptors; innate immunity; heat shock; co-chaperone",,"Biophysics, Life Sciences & Biotech, Spectroscopy, Circular Dichroism (CD)",,,"29/02/2024"
"17189",,,"DLS:000000000017189","A dance of enzymes","Diamond Light Source","false","Published (Approved)","02/2018","15629, 16599, 166601","Science Highlight",,,,,"false",,"true","true","Krios II-Titan Krios II at Diamond",,,"Biology and Bio-materials","","Cryoelectron microscopy; DNA; DNA metabolism; RNA; Transcription",,"Non-Communicable Diseases, Health & Wellbeing, Cancer, Genetics, Structural biology, Life Sciences & Biotech, Microscopy, Electron Microscopy (EM), Cryo Electron Microscopy (Cryo EM)",,,"29/02/2024"
"17193",,,"DLS:000014000017193","Biosynthesis of copper nanoparticle catalysts","Diamond Light Source","false","Published (Approved)","01/2018","15476, 16136","Science Highlight",,,,,"false",,"true","true","B18-Core EXAFS, I10-Beamline for Advanced Dichroism - scattering",,,"Environment, Chemistry, Materials","","biosynthesis; XAS; bugs","Bacteria","Earth Sciences & Environment, Biotechnology, Physical Chemistry, Catalysis, Chemistry, Materials Science, Engineering & Technology, Nanoscience/Nanotechnology, Life Sciences & Biotech, Spectroscopy, X-ray Absorption Spectroscopy (XAS), Extended X-ray Absorption Fine Structure (EXAFS), X-ray Absorption Near Edge Structure (XANES)",,,"29/02/2024"
"17199",,,"DLS:000008000017199","The influence of a pH-sensitive polymer on the structure of cubosomes","Diamond Light Source","false","Published (Approved)","12/2017","14217","Science Highlight",,,,,"false",,"true","true","I22-Small angle scattering & Diffraction",,,"Chemistry, Materials, Medicine","",,,"Drug Delivery, Health & Wellbeing, Soft condensed matter physics, Chemistry, Materials Science, Nanoscience/Nanotechnology, Polymer Science, Life Sciences & Biotech, Scattering, Small Angle X-ray Scattering (SAXS)",,,"04/03/2024"
"17200",,,"DLS:000007000017200","Probing tips of chromosomes","Diamond Light Source","false","Published (Approved)","12/2017","","Science Highlight",,,,,"false",,"true","true","I18-Microfocus Spectroscopy",,,"Biology and Bio-materials","","telomeres; super resolution microscopy; X-ray fluorescence; nanoparticles; dSTORM",,"Non-Communicable Diseases, Health & Wellbeing, Nanoscience/Nanotechnology, Biophysics, Life Sciences & Biotech, Imaging, X-ray Fluorescence (XRF)",,,"04/03/2024"
"17202",,,"DLS:000001000017202","The Achilles heel of Mycobacterium tuberculosis","Diamond Light Source","false","Published (Approved)","12/2017","10088","Science Highlight",,,,,"false",,"true","true","I02-Macromolecular Crystallography",,,"Biology and Bio-materials","","Base excision repair; DNA","Bacteria; Tuberculosis (TB)","Pathogens, Infectious Diseases, Health & Wellbeing, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"04/03/2024"
"17201",,,"DLS:000009000017201","Sustainable solar cells for future power generation","Diamond Light Source","false","Published (Approved)","12/2017","12564, 15370","Science Highlight",,,,,"false",,"true","true","I11-High Resolution Powder Diffraction, I15-Extreme Conditions",,,"Chemistry, Materials, Energy","",,"Photovoltaics; Semiconductors","Earth Sciences & Environment, Sustainable Energy Systems, Energy, Climate Change, Physical Chemistry, Energy Materials, Chemistry, Materials Science, Chemical Engineering, Engineering & Technology, Diffraction, X-ray Powder Diffraction",,,"04/03/2024"
"17218",,,"DLS:000015000017218","Cooking oil and clouds","Diamond Light Source","false","Published (Approved)","11/2017","16578","Science Highlight",,,,,"false",,"true","true","B21-High Throughput SAXS",,,"Environment, Chemistry","","Atmospheric chemistry; Characterization and analytical techniques; Molecular self-assembly",,"Desertification & Pollution, Earth Sciences & Environment, Atmospheric Processes, Chemistry, Organic Chemistry, Scattering, Small Angle X-ray Scattering (SAXS)",,,"08/03/2024"
"17222",,,"DLS:00003E000017222","Liquid metal-organic frameworks","Diamond Light Source","false","Published (Approved)","11/2017","15676","Science Highlight",,,,,"false",,"true","true","I15-1-X-ray Pair Distribution Function (XPDF)","GEM at ISIS; 11-ID-B at APS",,"Materials, Chemistry","","Condensed-matter physics; Coordination chemistry; Materials science; Physical chemistry",,"Chemistry, Materials Science, Metal-Organic Frameworks, Metallurgy, Scattering, Total Scattering, Organometallic Chemistry",,,"08/03/2024"
"17219",,,"DLS:000014000017219","The role of non-thermal plasmas in methane oxidation","Diamond Light Source","false","Published (Approved)","11/2017","12986, 10306","Science Highlight",,,,,"false",,"true","true","B18-Core EXAFS",,,"Chemistry, Environment","","non-thermal plasma; EXAFS spectroscopy; oxidation; Heterogeneous Catalysis; Methane",,"Automotive, Earth Sciences & Environment, Climate Change, Physical Chemistry, Catalysis, Chemistry, Engineering & Technology, Organic Chemistry, Spectroscopy, X-ray Absorption Spectroscopy (XAS), Extended X-ray Absorption Fine Structure (EXAFS)",,,"08/03/2024"
"17220",,,"DLS:000000000017220","Fossilised micrometeorites revealed","Diamond Light Source","false","Published (Approved)","11/2017","","Science Highlight",,,,,"false",,"true","true","NONE-No attached Diamond beamline",,,"Earth Science","","fossil micrometeorites; diagenesis; replacement; cosmic spherule; I-type; iron silicide","Meteorites","Earth Sciences & Environment, Geology, Spectroscopy, Raman Spectroscopy, Geochemistry, Planetary Geology",,,"08/03/2024"
"17221",,,"DLS:000002000017221","Keeping an oncogene down","Diamond Light Source","false","Published (Approved)","11/2017","","Science Highlight",,,,,"false",,"true","true","I03-Macromolecular Crystallography, I04-Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry, Medicine","","Biochemistry; Targeted therapies",,"Non-Communicable Diseases, Health & Wellbeing, Cancer, Biochemistry, Chemistry, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"08/03/2024"
"17203",,,"DLS:000013000017203","Trapping harmful iodine in metal-organic frameworks","Diamond Light Source","false","Published (Approved)","11/2017","14341, 14938","Science Highlight",,,,,"false",,"true","true","B22-Multimode InfraRed imaging And Microspectroscopy, I11-High Resolution Powder Diffraction",,,"Chemistry, Materials, Environment","","Adsorption; Molecules; Metal organic frameworks; Physical and chemical processes; Materials",,"Earth Sciences & Environment, Radioactive Materials, Chemistry, Materials Science, Metal-Organic Frameworks, Nuclear Waste, Metallurgy, Diffraction, Spectroscopy, X-ray Powder Diffraction, Infrared Spectroscopy, Synchtron-based Fourier Transform Infrared Spectroscopy (SR-FTIR), Organometallic Chemistry",,,"04/03/2024"
"17237",,,"DLS:000003000017237","The mystery of allostery","Diamond Light Source","false","Published (Approved)","10/2017","7707, 9826","Science Highlight",,,,,"false",,"true","true","I04-Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry, Medicine","","Enzymes; Screening; Transferases; X-ray crystallography","Enzymes","Health & Wellbeing, Biochemistry, Chemistry, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"12/03/2024"
"17236",,,"DLS:000000000017236","Tall tails of mRNA","Diamond Light Source","false","Published (Approved)","10/2017","15622","Science Highlight",,,,,"false",,"true","true","Krios I-Titan Krios I at Diamond","MRC LMB",,"Biology and Bio-materials","",,,"Structural biology, Life Sciences & Biotech, Microscopy, Electron Microscopy (EM), Cryo Electron Microscopy (Cryo EM)",,,"12/03/2024"
"17240",,,"DLS:00000C000017240","Transport cycle: As easy as ABC","Diamond Light Source","false","Published (Approved)","09/2017","8031","Science Highlight",,,,,"false",,"true","true","I04-1-Macromolecular Crystallography (fixed wavelength), I23-Long wavelength MX",,,"Biology and Bio-materials","","antibacterial peptide ABC trans","Bacteria","Pathogens, Antibiotic Resistance, Infectious Diseases, Health & Wellbeing, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"12/03/2024"
"17239",,,"DLS:000015000017239","Two wrongs to make it right","Diamond Light Source","false","Published (Approved)","09/2017","12571","Science Highlight",,,,,"false",,"true","true","B21-High Throughput SAXS",,,"Biology and Bio-materials, Medicine","","FAD binding thermodynamics; structure-energetics relationships; mutations in disease and evolution","Enzymes","Non-Communicable Diseases, Health & Wellbeing, Cancer, Structural biology, Drug Discovery, Life Sciences & Biotech, Scattering, Small Angle X-ray Scattering (SAXS)",,,"12/03/2024"
"17242",,,"DLS:00000C000017242","Targeting acute pancreatitis","Diamond Light Source","false","Published (Approved)","09/2017","12279","Science Highlight",,,,,"false",,"true","true","I04-1-Macromolecular Crystallography (fixed wavelength)",,,"Biology and Bio-materials, Chemistry, Medicine","","Chemical biology; Drug discovery; X-ray crystallography","Enzymes; Pancreatitis","Non-Communicable Diseases, Health & Wellbeing, Biochemistry, Chemistry, Structural biology, Organic Chemistry, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"12/03/2024"
"17238",,,"DLS:00001C000017238","Separating the spins at the surface","Diamond Light Source","false","Published (Approved)","09/2017","12469, 14927, 18267","Science Highlight",,,,,"false",,"true","true","I05-ARPES","APE at Elettra",,"Physics, Materials, Information and Communication Technology","","Spintronics; Electronic properties and materials; Surfaces, interfaces and thin films","Spintronics; Data Storage","Surfaces, Quantum Materials, Hard condensed matter - electronic properties, Physics, Hard condensed matter - structures, Electronics, Components & Micro-systems, Information & Communication Technologies, Materials Science, Spectroscopy, Angle Resolved Photoemission Spectroscopy (ARPES)",,,"12/03/2024"
"17241",,,"DLS:000011000017241","Self-assembling solar cells!","Diamond Light Source","false","Published (Approved)","09/2017","7773","Science Highlight",,,,,"false",,"true","true","B23-Circular Dichroism, I16-Materials and Magnetism, I22-Small angle scattering & Diffraction",,,"Chemistry, Materials, Energy","","dendrimers; GISAXS; liquid crystals; organic-inorganic hybrid materials; quantum dots; nanoparticles; self-organization; cubic phases; photoluminescence","Semiconductors; Photovoltaics","Surfaces, Quantum Materials, Earth Sciences & Environment, Sustainable Energy Systems, Energy, Physics, Climate Change, Physical Chemistry, Energy Materials, Chemistry, Materials Science, Chemical Engineering, interfaces and thin films, Engineering & Technology, Nanoscience/Nanotechnology, Scattering, Small Angle X-ray Scattering (SAXS), Grazing Incidence Small Angle Scattering (GISAXS)",,,"12/03/2024"
"17243",,,"DLS:000008000017243","Making iron oxide nanostructures","Diamond Light Source","false","Published (Approved)","08/2017","15194","Science Highlight",,,,,"false",,"true","true","I22-Small angle scattering & Diffraction",,,"Chemistry, Materials, Environment","",,"Photocatalysis","Earth Sciences & Environment, Climate Change, Physical Chemistry, Catalysis, Chemistry, Materials Science, Nanoscience/Nanotechnology, Scattering, Small Angle X-ray Scattering (SAXS)",,,"12/03/2024"
"17245",,,"DLS:000000000017245","Growing a better polio vaccine","Diamond Light Source","false","Published (Approved)","08/2017","","Science Highlight",,,,,"false",,"true","true","Krios I-Titan Krios I at Diamond",,,"Biology and Bio-materials, Medicine","","Biotechnology; Expression systems; Vaccines; Virus structures","Viruses; Poliomyelitis","Vaccines, Pathogens, Infectious Diseases, Biotechnology, Health & Wellbeing, Structural biology, Engineering & Technology, Drug Discovery, Life Sciences & Biotech, Microscopy, Electron Microscopy (EM), Cryo Electron Microscopy (Cryo EM)",,,"12/03/2024"
"17244",,,"DLS:000010000017244","A new DAWN: next-generation data processing","Diamond Light Source","false","Published (Approved)","08/2017","12735, 10311","Science Highlight",,,,,"false",,"true","true","I12-JEEP: Joint Engineering, Environmental and Processing, I16-Materials and Magnetism, I22-Small angle scattering & Diffraction",,,"Information and Communication Technology","","X-ray diffraction; data processing; computer programs",,"Computing & software technologies, Information & Communication Technologies, Data processing, Diffraction, Scattering, X-ray Powder Diffraction, Small Angle X-ray Scattering (SAXS)",,,"12/03/2024"
"17662",,,"DLS:000009000017662","Flexible metal-organic frameworks","Diamond Light Source","false","Published (Approved)","08/2017","","Science Highlight",,,,,"false",,"true","true","I11-High Resolution Powder Diffraction, I19-Small Molecule Single Crystal Diffraction",,,"Chemistry, Materials","","Coordination chemistry; Crystal engineering; Metal–organic frameworks; Solid-state chemistry","Gas Separation","Chemistry, Materials Science, Chemical Engineering, Engineering & Technology, Metal-Organic Frameworks, Metallurgy, Diffraction, Single Crystal X-ray Diffraction (SXRD), X-ray Powder Diffraction, Organometallic Chemistry",,,"27/03/2024"
"17663",,,"DLS:000006000017663","Uncovering the structure of biological molecules","Diamond Light Source","false","Published (Approved)","08/2017","11922","Science Highlight",,,,,"false",,"true","true","I16-Materials and Magnetism","Brazilian Synchrotron Light Source",,"Technique Development, Physics","","invariant triplet phases; multiple diffraction; D-alanine crystals; zwitterions; synchrotron X-ray diffraction",,"Physics, Technique Development - Physics, Diffraction",,,"27/03/2024"
"17664",,,"DLS:000014000017664","Non-destructive X-ray diffraction","Diamond Light Source","false","Published (Approved)","07/2017","10145","Science Highlight",,,,,"false",,"true","true","B18-Core EXAFS",,,"Technique Development, Archaeological and Cultural Heritage, Materials","","energy-dispersive XRD; back-reflection geometry; sample preparation; non-destructive analysis; cultural heritage artefacts; synchrotron experiments",,"Cultural Heritage, Technique Development - Materials Science, Humanities, Materials Science, Spectroscopy, Energy Dispersive X-ray Spectroscopy (EDX)",,,"27/03/2024"
"17665",,,"DLS:000003000017665","Checking the checkpoint","Diamond Light Source","false","Published (Approved)","07/2017","","Science Highlight",,,,,"false",,"true","true","I04-Macromolecular Crystallography, Krios I-Titan Krios I at Diamond","BM14, ID30A-1 at ESRF",,"Biology and Bio-materials, Chemistry","",,"Enzymes","Biochemistry, Chemistry, Structural biology, Life Sciences & Biotech, Diffraction, Microscopy, Macromolecular Crystallography (MX), Electron Microscopy (EM), Cryo Electron Microscopy (Cryo EM)",,,"27/03/2024"
"17666",,,"DLS:00000A000017666","Beating the sugar rush","Diamond Light Source","true","Published (Approved)","07/2017","","Science Highlight",,,,,"false",,"true","true","I24-Microfocus Macromolecular Crystallography",,,"Biology and Bio-materials, Medicine","",,"Obesity; Diabetes; Type 2 Diabetes","Non-Communicable Diseases, Health & Wellbeing, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"27/03/2024"
"17667",,,"DLS:00001A000017667","Depth-profiling spintronic materials","Diamond Light Source","false","Published (Approved)","07/2017","11322","Science Highlight",,,,,"false",,"true","true","I09-Surface and Interface Structural Analysis",,,"Physics, Materials","","Ferromagnetism; Magnetic properties and materials; Spintronics; Surfaces, interfaces and thin films","Spintronics; Ferromagnetism","Surfaces, Quantum Materials, Physics, Electronics, Magnetism, Materials Science, interfaces and thin films, Spectroscopy, X-ray Photoelectron Spectroscopy (XPS), Hard X-ray Photoelectron Spectroscopy (HAXPES)",,,"27/03/2024"
"17668",,,"DLS:000004000017668","Racetrack memory - the future?","Diamond Light Source","false","Published (Approved)","07/2017","6709","Science Highlight",,,,,"false",,"true","true","I06-Nanoscience (XPEEM)",,,"Physics, Materials, Information and Communication Technology","","Applied physics; Electronic devices; Magnetic properties and materials; Spintronics","Data Storage; Ferrimagnetism; Ferromagnetism; Spintronics","Quantum Materials, Physics, Electronics, Components & Micro-systems, Information & Communication Technologies, Magnetism, Materials Science, Microscopy, Spectroscopy, Electron Microscopy (EM), PhotoEmmission Electron Microscopy (PEEM), Circular Dichroism (CD), X-ray Magnetic Circular Dichroism (XMCD)",,,"27/03/2024"
"17669",,,"DLS:000007000017669","Getting zinc where it's needed","Diamond Light Source","false","Published (Approved)","06/2017","13181","Science Highlight",,,,,"false",,"true","true","I18-Microfocus Spectroscopy",,,"Biology and Bio-materials, Food Science","","biofortification; mineral nutrition; membrane transporter; cereals; SXRF","Biofortification; Cereal Crops","Plant science, Biotechnology, Agriculture & Fisheries, Engineering & Technology, Life Sciences & Biotech, Imaging, X-ray Fluorescence (XRF), Food Science",,,"27/03/2024"
"17671",,,"DLS:000010000017671","Investigating battery failure","Diamond Light Source","false","Published (Approved)","06/2017","13884","Science Highlight",,,,,"false",,"true","true","I12-JEEP: Joint Engineering, Environmental and Processing","ID19 at ESRF",,"Materials, Chemistry, Energy","",,"Batteries; Lithium-ion","Energy Storage, Energy, Physical Chemistry, Energy Materials, Chemistry, Materials Science, Imaging, Tomography",,,"27/03/2024"
"17670",,,"DLS:000011000017670","Thermally stable vaccines","Diamond Light Source","false","Published (Approved)","06/2017","10415","Science Highlight",,,,,"false",,"true","true","B23-Circular Dichroism",,,"Biology and Bio-materials, Medicine","","Bioinspired materials; Nanoparticles","Cold Chain Distribution","Vaccines, Health & Wellbeing, Biophysics, Life Sciences & Biotech, Spectroscopy, Circular Dichroism (CD)",,,"27/03/2024"
