"Publications Database Id","DOI","PMID","ISI ID","Title of Paper","Authors","Industrial Partner Is Co-author?","Publication State","Date Published","Diamond Proposal Number","Publication Type","Title of Journal","Journal Volume","Journal Pages","Title of Conference","Peer Reviewed","Magazine Title","Uses Synchrotron, EM or Offline lab Data?","Data From Diamond?","Beamlines","Additional Facilities If Data From Diamond","Facility If Data Not From Diamond","Subject Areas","Technical Areas","Keywords","Diamond Keywords","Discipline/Technical Tags","ISBN","Book Chapter","Added On"
"13524","10.3390/v13050760",,"DLS:000000000013524","Atypical porcine pestiviruses: Relationships and conserved structural features","Christiane Riedel, Hazel Aitkenhead, Kamel El Omari, Till Rümenapf","false","Published (Approved)","04/2021","","Journal Paper","Viruses","13",,,"false",,"false","false","",,,"Biology and Bio-materials","","pestivirus; atypical porcine pestivirus; phylogeny; structural relationsship","Pestiviruses; Viruses","Pathogens, Health & Wellbeing, Structural biology, Life Sciences & Biotech, Veterinary Medicine",,,"03/05/2021"
"13405","10.1103/PhysRevB.103.155401",,"DLS:00001C000013405","Dirac states in the noncentrosymmetric superconductor BiPd","Arindam Pramanik, Ram Prakash Pandeya, Denis V. Vyalikh, Alexander Generalov, Paolo Moras, Asish K. Kundu, Polina M. Sheverdyaeva, Carlo Carbone, Bhanu Joshi, A. Thamizhavel, S. Ramakrishnan, Kalobaran Maiti","false","Published (Approved)","04/2021","11512","Journal Paper","Physical Review B","103",,,"false",,"true","true","I05-ARPES",,,"Materials, Physics","","Density of states; Spin-orbit coupling; Superconductivity; Surface states; Topological materials; Angle-resolved photoemission spectroscopy",,"Superconductors, Quantum Materials, Physics, Materials Science, Spectroscopy, Angle Resolved Photoemission Spectroscopy (ARPES)",,,"06/04/2021"
"13500","10.1038/s43588-021-00059-2",,"DLS:000009000013500","Crystallography companion agent for high-throughput materials discovery","Phillip M. Maffettone, Lars Banko, Peng Cui, Yury Lysogorskiy, Marc A. Little, Daniel Olds, Alfred Ludwig, Andrew I. Cooper","false","Published (Approved)","04/2021","15777, 17193","Journal Paper","Nature Computational Science","559",,,"false",,"true","true","I11-High Resolution Powder Diffraction, I19-Small Molecule Single Crystal Diffraction","28-ID-1 at National Synchrotron Light Source II",,"Information and Communication Technology, Materials","","Characterization and analytical techniques; Computational methods; X-ray diffraction",,"Artificial Intelligence, Computing & software technologies, Information & Communication Technologies, Materials Science, Diffraction",,,"22/04/2021"
"13371","10.1128/mBio.03142-20",,"DLS:000000000013371","Cytoplasmic CPSF6 regulates HIV-1 capsid trafficking and infection in a cyclophilin A-dependent manner","Zhou Zhong, Jiying Ning, Emerson A. Boggs, Sooin Jang, Callen Wallace, Cheryl Telmer, Marcel P. Bruchez, Jinwoo Ahn, Alan N. Engelman, Peijun Zhang, Simon C. Watkins, Zandrea Ambrose","false","Published (Approved)","04/2021","","Journal Paper","Mbio","12",,,"false",,"false","false","",,,"Biology and Bio-materials, Medicine","","CPSF6; capsid; cyclophilin A; human immunodeficiency virus; live-cell imaging; microtubule","Human Immunodeficiency Virus (HIV); Viruses","Pathogens, Infectious Diseases, Health & Wellbeing, Life Sciences & Biotech",,,"29/03/2021"
"13523","10.1371/journal.pbio.3001057",,"DLS:00000C000013523","The dominantly expressed class II molecule from a resistant MHC haplotype presents only a few Marek’s disease virus peptides by using an unprecedented binding motif","Samer Halabi, Michael Ghosh, Stefan Stevanović, Hans-Georg Rammensee, Luca D. Bertzbach, Benedikt B. Kaufer, Martin C. Moncrieffe, Bernd Kaspers, Sonja Härtle, Jim Kaufman","false","Published (Approved)","04/2021","18548","Journal Paper","Plos Biology","19",,,"false",,"true","true","I04-1-Macromolecular Crystallography (fixed wavelength)",,,"Biology and Bio-materials, Chemistry","","Chickens; Major histocompatibility complex; B cells; Haplotypes; Molecular structure; Crystal structure ; Marek's disease; Protein sequencing","Marek's Disease; Viruses","Pathogens, Infectious Diseases, Health & Wellbeing, Biochemistry, Agriculture & Fisheries, Chemistry, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX), Veterinary Medicine",,,"03/05/2021"
"13506","10.1063/5.0040258",,"DLS:000000000013506","Non-volatile voltage control of in-plane and out-of-plane magnetization in polycrystalline Ni films on ferroelectric PMN–PT (001) pc substrates","M. Ghidini, F. Ye, N.-J. Steinke, R. Mansell, C. H. W. Barnes, N. D. Mathur","false","Published (Approved)","04/2021","","Journal Paper","Journal Of Applied Physics","129",,,"false",,"false","false","",,,"Physics, Materials","","Magnetic hysteresis; Ferroelectric materials; Multiferroics; Magnetic anisotropy; Thin films; Polycrystalline material","Ferroelectricity; Ferromagnetism","Surfaces, Quantum Materials, Multiferroics, Physics, Electronics, Magnetism, Materials Science, interfaces and thin films",,,"26/04/2021"
"13454","10.1038/s42003-021-01999-1",,"DLS:000000000013454","CryoET structures of immature HIV Gag reveal six-helix bundle","Luiza Mendonca, Dapeng Sun, Jiying Ning, Jiwei Liu, Abhay Kotecha, Mateusz Olek, Thomas Frosio, Xiaofeng Fu, Benjamin A. Himes, Alex B. Kleinpeter, Eric O. Freed, Jing Zhou, Christopher Aiken, Peijun Zhang","true","Published (Approved)","04/2021","18477, 21005, 21004","Journal Paper","Communications Biology","4",,,"false",,"true","true","Krios I-Titan Krios I at Diamond, Krios II-Titan Krios II at Diamond, Krios III-Titan Krios III at Diamond ",,,"Biology and Bio-materials, Medicine","",,"Human Immunodeficiency Virus (HIV); Viruses","Pathogens, Infectious Diseases, Health & Wellbeing, Structural biology, Drug Discovery, Life Sciences & Biotech, Imaging, Microscopy, Tomography, Cryo Electron Tomography (Cryo ET), Electron Microscopy (EM), Cryo Electron Microscopy (Cryo EM)",,,"19/04/2021"
"13507","10.1038/s41467-021-22634-x",,"DLS:000003000013507","Activation of von Willebrand factor via mechanical unfolding of its discontinuous autoinhibitory module","Nicholas A. Arce, Wenpeng Cao, Alexander K. Brown, Emily R. Legan, Moriah S. Wilson, Emma-Ruoqi Xu, Michael C. Berndt, Jonas Emsley, X. Frank Zhang, Renhao Li","false","Published (Approved)","04/2021","19880","Journal Paper","Nature Communications","12",,,"false",,"true","true","I04-Macromolecular Crystallography",,,"Biology and Bio-materials","","Blood proteins; Single-molecule biophysics","Thrombosis; Cardiovascular Disease","Non-Communicable Diseases, Health & Wellbeing, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"26/04/2021"
"13517","10.1021/acs.cgd.1c00213",,"DLS:000009000013517","Insights into the mechanochemical synthesis of MOF-74","Jethro Beamish-Cook, Kenneth Shankland, Claire A. Murray, Paz Vaqueiro","false","Published (Approved)","04/2021","17320","Journal Paper","Crystal Growth & Design",,,,"false",,"true","true","I11-High Resolution Powder Diffraction",,,"Chemistry, Materials","","Granular materials; Oxides; Crystal structure; Metal organic frameworks; Diffraction","Gas Separation","Physical Chemistry, Chemistry, Materials Science, Metal-Organic Frameworks, Metallurgy, Diffraction, X-ray Powder Diffraction, Organometallic Chemistry",,,"02/05/2021"
"13411","10.3390/vaccines9040322",,"DLS:00000A000013411","Structure, immunoreactivity, and in silico epitope determination of SmSPI S. mansoni serpin for immunodiagnostic application","Stefano De Benedetti, Flavio Di Pisa, Enrico Mario Alessandro Fassi, Marina Cretich, Angelo Musicò, Roberto Frigerio, Alessandro Mussida, Mauro Bombaci, Renata Grifantini, Giorgio Colombo, Martino Bolognesi, Romualdo Grande, Nadia Zanchetta, Maria Rita Gismondo, Davide Mileto, Alessandro Mancon, Louise Jane Gourlay","false","Published (Approved)","04/2021","5912","Journal Paper","Vaccines","9",,,"false",,"true","true","I24-Microfocus Macromolecular Crystallography",,,"Biology and Bio-materials, Medicine","","Neglected Tropical Disease; circulating antigen; crystal structure; in silico epitope predictions; schistosomiasis; Serine protease inhibitor; immunodiagnostics","Schistosomiasis","Infectious Diseases, Disease in the Developing World, Health & Wellbeing, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX), Parasitology",,,"06/04/2021"
"13502","10.1021/acs.biomac.1c00131",,"DLS:000002000013502","How coiled-coil assemblies accommodate multiple aromatic residues","Guto G. Rhys, William M. Dawson, Joseph L. Beesley, Freddie J. O. Martin, R. Leo Brady, Andrew Thomson, Derek N. Woolfson","false","Published (Approved)","04/2021","12342","Journal Paper","Biomacromolecules","2",,,"false",,"true","true","I03-Macromolecular Crystallography, I04-1-Macromolecular Crystallography (fixed wavelength)",,,"Chemistry, Biology and Bio-materials","","Interfaces; Peptides and proteins; Crystal structure; Chemical structure; Aromatic compounds",,"Biochemistry, Chemistry, Structural biology, Organic Chemistry, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"26/04/2021"
"13441","10.3390/ma14071733",,"DLS:00000F000013441","Studying the effect of high substrate temperature on the microstructure of vacuum evaporated TAPC: C60 organic solar thin films","Mohamed Abdelaal, Mohamed Hazem Abdellatif, Moritz Riede, Ghada Bassioni","false","Published (Approved)","04/2021","26630","Journal Paper","Materials","14",,,"false",,"true","true","I07-Surface & interface diffraction",,,"Chemistry, Energy, Environment","","renewable energy; organic semiconductors; organic solar cells; vacuum evaporation; X-ray diffraction; microstructure","Photovoltaics","Surfaces, Earth Sciences & Environment, Sustainable Energy Systems, Energy, Physics, Climate Change, Energy Materials, Chemistry, Materials Science, interfaces and thin films, Organic Chemistry, Diffraction, Grazing Incidence X-ray Diffraction (GIXD)",,,"13/04/2021"
"13393","10.1021/acsenergylett.1c00494",,"DLS:000000000013393","Operando measurement of layer breathing modes in lithiated graphite","Hossein Yadegari, Mohamed A. Koronfel, Kang Wang, Daisy B. Thornton, Ifan E. L. Stephens, Carla Molteni, Peter D. Haynes, Mary P. Ryan","false","Published (Approved)","04/2021","","Journal Paper","Acs Energy Letters","220","1633 - 1638",,"false",,"false","false","",,,"Materials, Chemistry, Energy","",,"Batteries; Lithium-ion","Energy Materials, Chemistry, Materials Science",,,"05/04/2021"
"13509","10.1038/s41563-021-00967-8",,"DLS:000010000013509","Visualizing plating-induced cracking in lithium-anode solid-electrolyte cells","Ziyang Ning, Dominic Spencer Jolly, Guanchen Li, Robin De Meyere, Shengda D. Pu, Yang Chen, Jitti Kasemchainan, Johannes Ihli, Chen Gong, Boyang Liu, Dominic L. R. Melvin, Anne Bonnin, Oxana Magdysyuk, Paul Adamson, Gareth O. Hartley, Charles W. Monroe, James Marrow, Peter G. Bruce","false","Published (Approved)","04/2021","20795","Journal Paper","Nature Materials","1",,,"false",,"true","true","I12-JEEP: Joint Engineering, Environmental and Processing","X02DA at Swiss Light Source",,"Materials, Chemistry, Energy","","Batteries; Imaging techniques; Materials for energy and catalysis","Batteries; Solid-State Batteries (SSB)","Energy Storage, Energy, Energy Materials, Chemistry, Materials Science, Imaging, Tomography",,,"26/04/2021"
"13445","10.1103/PhysRevLett.126.136402",,"DLS:00001C000013445","Distinct Kondo screening behaviors in heavy fermion filled skutterudites with 4f1 and 4f2 configurations","X. Lou, T. l. Yu, Y. h. Song, C. h. P. Wen, W. z. Wei, A. Leithe-Jasper, Z. f. Ding, L. Shu, S. Kirchner, H. C. Xu, R. Peng, D. L. Feng","false","Published (Approved)","04/2021","22518","Journal Paper","Physical Review Letters","126",,,"false",,"true","true","I05-ARPES","09U at Shanghai Synchrotron Radiation Facility; 5-2 at Stanford Synchrotron Radiation Lightsource; 4.0.3 at Advanced Light Source",,"Materials, Physics","","Electrical properties; Heavy-fermion systems; Skutterudites",,"Superconductors, Quantum Materials, Hard condensed matter - electronic properties, Physics, Materials Science, Spectroscopy, Angle Resolved Photoemission Spectroscopy (ARPES)",,,"14/04/2021"
"13563","10.3389/fmicb.2021.670681",,"DLS:000003000013563","Structural basis of rics iron donation for iron-sulfur cluster biogenesis","Liliana S. O. Silva, Pedro M. Matias, Celia V. Romao, Lígia M. Saraiva","false","Published (Approved)","04/2021","","Journal Paper","Frontiers In Microbiology","12",,,"false",,"true","true","I04-Macromolecular Crystallography","ID30A-3 at ESRF",,"Biology and Bio-materials, Chemistry","","di-iron protein; iron-sulfur biosynthesis; protein-protein interaction; site-direct mutagenesis; X-ray crystallography","Bacteria","Biochemistry, Chemistry, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"12/05/2021"
"13428","10.1016/j.gca.2021.02.011",,"DLS:000013000013428","Thermal alteration of CM carbonaceous chondrites: Mineralogical changes and metamorphic temperatures","A. J. King, P. J. Schofield, S. S. Russell","false","Published (Approved)","04/2021","9614, 18213","Journal Paper","Geochimica Et Cosmochimica Acta","298","167 - 190",,"false",,"true","true","B22-Multimode InfraRed imaging And Microspectroscopy",,,"Earth Science, Chemistry","","Chondrites; Aqueous alteration; Thermal metamorphism; Asteroids; Ryugu; Bennu","Meteorites","Earth Sciences & Environment, Mineralogy, Chemistry, Spectroscopy, Infrared Spectroscopy, Geochemistry, Planetary Geology",,,"08/04/2021"
"13490","10.1039/D1SC00460C",,"DLS:000002000013490","Coiled coils 9-to-5: Rational de novo design of alpha-helical barrels with tunable oligomeric states","William Michael Dawson, Freddie Jo Martin, Guto G. Rhys, Kathryn L. Shelley, R. Leo Brady, Derek Woolfson","false","Published (Approved)","04/2021","12342, 23269","Journal Paper","Chemical Science",,,,"false",,"true","true","I03-Macromolecular Crystallography, I04-1-Macromolecular Crystallography (fixed wavelength), I04-Macromolecular Crystallography, I24-Microfocus Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry","",,,"Biochemistry, Chemistry, Structural biology, Organic Chemistry, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"21/04/2021"
"13516","10.1021/acs.biochem.0c00987",,"DLS:000015000013516","Solution and membrane interaction dynamics of Mycobacterium tuberculosis fatty Acyl-CoA synthetase FadD13","Camilla A. K. Lundgren, Michael Lerche, Charlotta Norling, Martin Högbom","false","Published (Approved)","04/2021","11265","Journal Paper","Biochemistry",,,,"false",,"true","true","B21-High Throughput SAXS",,,"Biology and Bio-materials, Chemistry","","Vesicles; Lipids; Bacteria; Oligomers; Membranes","Tuberculosis (TB); Bacteria; Enzymes","Pathogens, Infectious Diseases, Health & Wellbeing, Biochemistry, Catalysis, Chemistry, Structural biology, Life Sciences & Biotech, Scattering, Small Angle X-ray Scattering (SAXS)",,,"02/05/2021"
"13459","10.1107/S1600576721000765",,"DLS:00003E000013459","Generating the atomic pair distribution function without instrument or emission profile contributions","Alan A. Coelho, Philip A. Chater, Michael J. Evans","true","Published (Approved)","04/2021","","Journal Paper","Journal Of Applied Crystallography","54","444 - 453",,"false",,"true","true","I15-1-X-ray Pair Distribution Function (XPDF)",,,"Information and Communication Technology","","pair distribution function; deconvolution; penalty functions; TOPAS",,"Information & Communication Technologies, Data processing, Scattering, Pair Distribution Function (PDF)",,,"19/04/2021"
"13425","10.1038/s41594-021-00576-8",,"DLS:000015000013425","Structural basis of FANCD2 deubiquitination by USP1−UAF1","Martin L. Rennie, Connor Arkinson, Viduth K. Chaugule, Rachel Toth, Helen Walden","false","Published (Approved)","04/2021","14980, 19844","Journal Paper","Nature Structural & Molecular Biology","18",,,"false",,"true","true","B21-High Throughput SAXS, I04-Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry","","Cryoelectron microscopy; DNA repair enzymes; Proteases; X-ray crystallography",,"Biochemistry, Chemistry, Structural biology, Life Sciences & Biotech, Diffraction, Scattering, Macromolecular Crystallography (MX), Small Angle X-ray Scattering (SAXS)",,,"07/04/2021"
"13518","10.1021/acs.nanolett.1c00706",,"DLS:000000000013518","Oleylamine aging of PtNi nanoparticles giving enhanced functionality for the oxygen reduction reaction","Gerard M. Leteba, Yi-Chi Wang, Thomas J. A. Slater, Rongsheng Cai, Conor Byrne, Christopher P. Race, David R. G. Mitchell, Pieter B. J. Levecque, Neil P. Young, Stuart M. Holmes, Alex Walton, Angus I. Kirkland, Sarah J. Haigh, Candace I. Lang","false","Published (Approved)","04/2021","","Journal Paper","Nano Letters",,,,"false",,"false","false","",,,"Chemistry, Materials, Energy","","ORR; electrocatalyst; nanoparticle; electron tomography; STEM-EDS; PEMFC","Fuel Cells","Energy Storage, Energy, Physics, Physical Chemistry, Catalysis, Chemistry, Nanoscience/Nanotechnology",,,"02/05/2021"
"13491","10.1021/acsinfecdis.1c00092",,"DLS:000003000013491","Design, synthesis, and structural analysis of cladosporin-based inhibitors of malaria parasites","Palak Babbar, Pronay Das, Yogavel Manickam, Yash Mankad, Swati Yadav, Suhel Parvez, Amit Sharma, D. Srinivasa Reddy","false","Published (Approved)","04/2021","","Journal Paper","Acs Infectious Diseases",,,,"false",,"true","true","I04-Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry, Medicine","","antimalaria; cladosporin; co-crystal; drug development; medicinal chemistry; structure−activity relationship","Malaria","Infectious Diseases, Disease in the Developing World, Health & Wellbeing, Biochemistry, Chemistry, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX), Parasitology",,,"21/04/2021"
"13520","10.3390/biom11050645",,"DLS:000003000013520","Validation of recombinant chicken liver bile acid binding protein as a tool for cholic acid hosting","Giusy Tassone, Maurizio Orlandini, Massimo Olivucci, Cecilia Pozzi","false","Published (Approved)","04/2021","21741","Journal Paper","Biomolecules","11",,,"false",,"true","true","I04-Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry","","fatty acid-binding protein; chicken liver bile acid-binding protein; bile acids; cholic acid; X-ray crystallography; high-resolution crystal structure",,"Molecular Complexes, Biochemistry, Chemistry, Structural biology, Organic Chemistry, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"03/05/2021"
"13446","10.1002/adma.202007434",,"DLS:00003E000013446","A generalized method for high‐speed fluorination of metal oxides by spark plasma sintering yields Ta3O7F and TaO2F with high photocatalytic activity for oxygen evolution from water","Martin Alexander Lange, Ibrahim Khan, Phil Opitz, Jens Hartmann, Muhammad Ashraf, Ahsanulhaq Qurashi, Leon Prädel, Martin Panthofer, Antje Cossmer, Jens Pfeifer, Fabian Simon, Marcus Von Der Au, Björn Meermann, Mihail Mondeshki, Muhammad Nawaz Tahir, Wolfgang Tremel","false","Published (Approved)","04/2021","23320","Journal Paper","Advanced Materials","42",,,"false",,"true","true","I15-1-X-ray Pair Distribution Function (XPDF)",,,"Materials, Chemistry, Energy","","fluorination; oxygen evolution reaction; photocatalysis; spark plasma sintering; tantalum oxyfluorides","Photocatalysis","Earth Sciences & Environment, Sustainable Energy Systems, Energy, Climate Change, Physical Chemistry, Catalysis, Energy Materials, Chemistry, Materials Science, Scattering, Pair Distribution Function (PDF)",,,"15/04/2021"
"13536","10.1039/D1GC00901J",,"DLS:000014000013536","Electrochemical upgrading of biomass-derived 5-hydroxymethylfurfural and furfural over oxygen vacancy-rich NiCoMn-layered double hydroxides nanosheets","Biying Liu, Shaojun Xu, Man Zhang, Xin Li, Donato Decarolis, Yuqian Liu, Yuchen Wang, Emma K. Gibson, Richard Catlow, Kai Yan","false","Published (Approved)","04/2021","19850","Journal Paper","Green Chemistry",,,,"false",,"true","true","B18-Core EXAFS, B22-Multimode InfraRed imaging And Microspectroscopy",,,"Chemistry, Environment","",,,"Earth Sciences & Environment, Climate Change, Physical Chemistry, Catalysis, Chemistry, Inorganic Chemistry, Nanoscience/Nanotechnology, Diffraction, Spectroscopy, X-ray Absorption Spectroscopy (XAS), Extended X-ray Absorption Fine Structure (EXAFS)",,,"06/05/2021"
"13521","10.1039/D1SC01874D",,"DLS:000000000013521","Single-molecule imaging and kinetic analysis of intermolecular polyoxometalate reactions","Jack W. Jordan, Kayleigh L. Y. Fung, Stephen T. Skowron, Christopher Allen, Johannes Biskupek, Graham N. Newton, Ute Kaiser, Andrei N. Khlobystov","false","Published (Approved)","04/2021","23260","Journal Paper","Chemical Science","126",,,"false",,"true","true","E02-JEM ARM 300CF",,,"Chemistry, Technique Development","",,,"Physical Chemistry, Technique Development - Chemistry, Chemistry, Inorganic Chemistry, Microscopy, Electron Microscopy (EM), Transmission Electron Microscopy (TEM)",,,"03/05/2021"
"13537","10.1038/s41598-021-88630-9",,"DLS:000015000013537","The dimer-monomer equilibrium of SARS-CoV-2 main protease is affected by small molecule inhibitors","Lucia Silvestrini, Norhan Belhaj, Lucia Comez, Yuri Gerelli, Antonino Lauria, Valeria Libera, Paolo Mariani, Paola Marzullo, Maria Grazia Ortore, Antonio Palumbo Piccionello, Caterina Petrillo, Lucrezia Savini, Alessandro Paciaroni, Francesco Spinozzi","false","Published (Approved)","04/2021","27078","Journal Paper","Scientific Reports","11",,,"false",,"true","true","B21-High Throughput SAXS",,,"Biology and Bio-materials, Medicine","","Biophysics; Computational biology and bioinformatics; Drug discovery; Molecular biology","COVID-19; Viruses","Pathogens, Infectious Diseases, Health & Wellbeing, Structural biology, Biophysics, Drug Discovery, Life Sciences & Biotech, Scattering, Small Angle X-ray Scattering (SAXS)",,,"06/05/2021"
"13531","10.1016/j.str.2021.04.004",,"DLS:000002000013531","Structural characterization of KKT4, an unconventional microtubule-binding kinetochore protein","Patryk Ludzia, Edward D. Lowe, Gabriele Marcianò, Shabaz Mohammed, Christina Redfield, Bungo Akiyoshi","false","Published (Approved)","04/2021","23459","Journal Paper","Structure","5",,,"false",,"true","true","I03-Macromolecular Crystallography, I24-Microfocus Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry","","kinetochore; kinetoplastid; Trypanosoma brucei; KKT4; microtubules; X-ray crystallography; NMR spectroscopy; crosslinking mass spectrometry; BRCT domain; coiled coil","Sleeping Sickness","Infectious Diseases, Disease in the Developing World, Health & Wellbeing, Biochemistry, Chemistry, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX), Parasitology",,,"05/05/2021"
"13514","10.1039/D1DT01087E",,"DLS:000009000013514","Complex crystal structure and photoluminescence of Bi3+-doped and Bi3+/Eu3+ co-doped Ca7Mg2Ga6O18","Ju Li, Jinmei Huang, Pengfei Jiang, Wenliang Gao, Rihong Cong, Tao Yang","false","Published (Approved)","04/2021","","Journal Paper","Dalton Transactions",,,,"false",,"true","true","I11-High Resolution Powder Diffraction",,,"Materials, Chemistry","",,"White Light Emitting Diodes (WLEDs)","Physical Chemistry, Chemistry, Materials Science, Inorganic Chemistry, Diffraction, X-ray Powder Diffraction",,,"28/04/2021"
"13575","10.3791/62364",,"DLS:00001B000013575","Sample preparation and transfer protocol for in-vacuum long-wavelength crystallography on beamline I23 at Diamond Light Source","Ramona Duman, Christian Orr, Vitaliy Mykhaylyk, Kamel El Omari, Robert Pocock, Vinay Grama, Armin Wagner","false","Published (Approved)","04/2021","","Journal Paper","Journal Of Visualized Experiments",,,,"false",,"true","true","I23-Long wavelength MX",,,"Biology and Bio-materials, Chemistry","",,,"Biochemistry, Chemistry, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX), Long Wavelength Crystallography",,,"14/05/2021"
"13564","10.1103/PhysRevLett.126.176403",,"DLS:00001C000013564","Orbital complexity in intrinsic magnetic topological insulators MnBi4Te7 and MnBi6Te10","R. C. Vidal, H. Bentmann, J. i. Facio, T. Heider, P. Kagerer, C. I. Fornari, T. R. F. Peixoto, T. Figgemeier, S. Jung, Cephise Cacho, B. Büchner, J. Van Den Brink, C. M. Schneider, L. Plucinski, E. F. Schwier, K. Shimada, M. Richter, A. Isaeva, F. Reinert","false","Published (Approved)","04/2021","22468","Journal Paper","Physical Review Letters","126",,,"false",,"true","true","I05-ARPES","Hiroshima Synchrotron Radiation Center",,"Materials, Physics","","Electronic structure; Topological materials; Topological insulators",,"Surfaces, Quantum Materials, Hard condensed matter - electronic properties, Physics, Magnetism, Materials Science, Spectroscopy, Angle Resolved Photoemission Spectroscopy (ARPES)",,,"12/05/2021"
"13576","10.1038/s41586-021-03536-w",,"DLS:00000C000013576","Small molecule inhibition of METTL3 as a strategy against myeloid leukaemia","Eliza Yankova, Wesley Blackaby, Mark Albertella, Justyna Rak, Etienne De Braekeleer, Georgia Tsagkogeorga, Ewa S. Pilka, Demetrios Aspris, Dan Leggate, Alan G. Hendrick, Natalie A. Webster, Byron Andrews, Richard Fosbeary, Patrick Guest, Nerea Irigoyen, Maria Eleftheriou, Malgorzata Gozdecka, Joao M. L. Dias, Andrew J. Bannister, Binje Vick, Irmela Jeremias, George S. Vassiliou, Oliver Rausch, Konstantinos Tzelepis, Tony Kouzarides","true","Published (Approved)","04/2021","","Journal Paper","Nature",,,,"false",,"true","true","I04-1-Macromolecular Crystallography (fixed wavelength)",,,"Biology and Bio-materials, Chemistry, Medicine","","Acute myeloid leukaemia; RNA modification; Target validation","Leukaemia; Enzymes","Non-Communicable Diseases, Health & Wellbeing, Cancer, Biochemistry, Catalysis, Chemistry, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"14/05/2021"
"13678","10.1016/j.neuron.2021.02.009",,"DLS:000000000013678","SARM1 is a metabolic sensor activated by an increased NMN/NAD+ ratio to trigger axon degeneration","Matthew D. Figley, Weixi Gu, Jeffrey D. Nanson, Yun Shi, Yo Sasaki, Katie Cunnea, Alpeshkumar K. Malde, Xinying Jia, Zhenyao Luo, Forhad K. Saikot, Tamim Mosaiab, Veronika Masic, Stephanie Holt, Lauren Hartley-Tassell, Helen Y. Mcguinness, Mohammad K. Manik, Todd Bosanac, Michael J. Landsberg, Philip S. Kerry, Mehdi Mobli, Robert O. Hughes, Jeffrey Milbrandt, Bostjan Kobe, Aaron Diantonio, Thomas Ve","true","Published (Approved)","04/2021","24981","Journal Paper","Neuron","109","1118 - 1136.e11",,"false",,"true","true","Scios-Scios at Diamond",,,"Biology and Bio-materials, Chemistry, Medicine","","NADase; TIR domain; ARM domain; allostery; cryo-EM; X-ray crystallography; nicotinamide riboside","Enzymes","Neurodegenerative Diseases, Non-Communicable Diseases, Health & Wellbeing, Biochemistry, Neurology, Chemistry, Structural biology, Drug Discovery, Life Sciences & Biotech, Microscopy, Electron Microscopy (EM), Cryo Electron Microscopy (Cryo EM)",,,"09/06/2021"
"14084","10.1107/S1600576721001096",,"DLS:000009000014084","In situ X-ray diffraction investigation of electric-field-induced switching in a hybrid improper ferroelectric","Gabriel Clarke, Chris Ablitt, John Daniels, Stefano Checchia, Mark Senn","false","Published (Approved)","04/2021","25166, 18786","Journal Paper","Journal Of Applied Crystallography","54","533 - 540",,"false",,"true","true","I11-High Resolution Powder Diffraction",,,"Chemistry, Materials, Physics","","hybrid improper ferroelectrics; in situ diffraction; Ruddlesden–Popper","Ferroelectricity","Quantum Materials, Hard condensed matter - electronic properties, Physics, Physical Chemistry, Chemistry, Materials Science, Diffraction, X-ray Powder Diffraction",,,"30/09/2021"
"13079","10.1107/S2052252520015754",,"DLS:000003000013079","Functionalization of the BCL6 BTB domain into a noncovalent crystallization chaperone","Thomas Zacharchenko, Stephanie Wright","false","Published (Approved)","03/2021","15378, 19248","Journal Paper","Iucrj","8",,,"false",,"true","true","I04-Macromolecular Crystallography, I24-Microfocus Macromolecular Crystallography","ID30A-1 at ESRF",,"Biology and Bio-materials, Chemistry","","protein crystallization; crystallization chaperone; BTB domain; porous crystal lattice",,"Biochemistry, Chemistry, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"20/01/2021"
