"sep=	"
Document type	Open Access	Number	Authors countries	Instrument	Domain	Authors	ILL Authors	Titre	Journal title	Volume	Pages	Year	Proposal number	DOI	WOS Number	DOI added
Article from Conference in a Journal	OA	ILL23VA7021	France (not ILL)/USA			van Kolck U.		Lepton- and baryon-number violation in nuclear effective field theory	Journal of Physics : Conference Series	2453	012014-1-012014-8	2023		10.1088/1742-6596/2453/1/012014		
Journal article	OA	ILL23VO7037	UK			Voneshen D.J., Stewart J.R., Ewings R.A.		Brill, a Brillouin neutron spectrometer at ISIS	Nuclear Instruments and Methods in Physics Research A	1052	168289-1-168289-7	2023		10.1016/j.nima.2023.168289		
Journal article		ILL24WA7002	China			Wang B., Zhong S., Lin H., Goukassov A., Yáng Z., Li J., Sun G.A.		HETU: A new high-resolution stress and texture neutron diffractometer at China Mianyang Research Reactor	Journal of Applied Crystallography	56	1674-1682	2023		10.1107/S1600576723008828		
Journal article	OA	ILL23WI7005				Wight J., Valance S., Holmstrom S.		Innovation and qualification of LEU research reactor fuels and materials	EPJ Nuclear Sciences & Technologies	9	3-1-3-11	2023		10.1051/epjn/2022051		
Journal article	OA	ILL23YA7026	Norway/Australia/France (not ILL)			Yartys V.A., Webb C.J., Cuevas F.		In situ diffraction studies of phase-structural transformations in hydrogen and energy storage materials: An overview	Journal of Alloys and Compounds	953	170133-1-170133-33	2023		10.1016/j.jallcom.2023.170133		
Journal article	OA	ILL23YU7046	USA/UK			Yu X., Cheng Y., Li Y., Polo-Garzon F., Liu J., Mamontov E., Li M., Lennon D., Parker S.F., Ramirez-Cuesta A.J., Wu Z.		Neutron scattering studies of heterogeneous catalysis	Chemical Reviews	123	8638-8700	2023		10.1021/acs.chemrev.3c00101		
Journal article	OA	ILL22ZA7031	UK			Zachariou A., Hawkins A.P., Collier P., Howe R.F., Parker S.F., Lennon D.		Neutron scattering studies of the methanol-to-hydrocarbons reaction	Catalysis Science & Technology	13	1976-1990	2023		10.1039/D2CY02154D		
Journal article		ILL23ZH7012	China			Zhang B., Sun L., Lei G., Zhao W., Guo Z., Liu T., Fang Z., Liu H.		Effect for the electronic configurations of LuVO4 induced by D4h crystal-field-splitting discovered in the systematic DFT investigation on photocatalysis capacities of vanadates	Materials Today Chemistry	29	101395-1-101395-13	2023		10.1016/j.mtchem.2023.101395		
Journal article	OA	ILL23ZH7047	China			Zheng Z., Li Y., Guo Q., Zhang L., Qi T.		Promoting the reduction reactivity of magnetite by introducing trace-K-ions in hydrogen direct reduction	International Journal of Hydrogen Energy	48	18177-18186	2023		10.1016/j.ijhydene.2023.01.268		
Journal article	OA	ILL22AB7017	Japan/USA/The Netherlands			Abe S., Asami S., Gando A., Gando Y., Gima T., Goto A., Hachiya T., Hata K., Hayashida S., Hosokawa K., Ichimura K., Ieki S., Ikeda H., Inoue K., Ishidoshiro K., Kamei Y., Kawada N., Kishimoto Y., Kinoshita T., Koga M., Maemura N., Mitsui T., Miyake H., Nakamura K., Nakamura R., Ozaki H., Sakai T., Sambonsugi H., Shimizu I., Shirahata Y., Shirai J., Shiraishi K., Suzuki A., Suzuki Y., Takeuchi A., Tamae K., Ueshima K., Wada Y., Watanabe H., Yoshida Y., Obara S., Ichikawa A.K., Kozlov A., Chernyak D., Takemoto Y., Yoshida S., Umehara S., Fushimi K., Hirata S., Nakamura K.Z., Yoshida M., Berger B.E., Fujikawa B.K., Learned J.G., Maricic J., Axani S.N., Winslow L.A., Fu Z., Ouellet J., Efremenko Y., Karwowski H.J., Markoff D.M., Tornow W., Li A., Detwiler J.A., Enomoto S., Decowski M.P., Grant C., O'Donnell T., Dell'Oro S.		Limits on astrophysical antineutrinos with the KamLAND experiment	The Astrophysical Journal	925	14-1-14-11	2022		10.3847/1538-4357/ac32c1		
Journal article	OA	ILL22AD7096	UK			Adams D.J.		Personal perspective on understanding low molecular weight gels	Journal of the American Chemical Society	144	11047-11053	2022		10.1021/jacs.2c02096		
Journal article	OA	ILL22AI7109	Finland/France (not ILL)/Germany/Pakistan/The Netherlands/Russia/Italy/South Africa/Poland/Georgia/Morocco/Australia/Romania/Greece			Aiello S., Albert A., Alshamsi M., Alves Garre S., Aly Z., Ambrosone A., Ameli F., André M., Androulakis G., Anghinolfi M., Anguita M., Ardid M., Ardid S., Aublin J., Bagatelas C., Baret B., Basegmez du Pree S., Bendahman M., Benfenati F., Berbee E., van den Berg A. M., Bertin V., Biagi S., Boettcher M., Bou Cabo M., Boumaaza J., Bouta M., Bouwhuis M., Bozza C., Branzas H., Bruijn R., Brunner J., Bruno R., Buis E., Buompane R., Busto J., Caiffi B., Calvo D., Campion S., Capone A., Carretero V., Castaldi P., Celli S., Chabab M., Chau N., Chen A., Cherubini S., Chiarella V., Chiarusi T., Circella M., Cocimano R., Coelho J.A.B., Coleiro A., Colomer-Molla M., Coniglione R., Coyle P., Creusot A., Cruz A., Cuttone G., Dallier R., De Martino B., Di Palma I., Diaz A.F., Diego-Tortosa D., Distefano C., Domi A., Donzaud C., Dornic D., Dörr M., Drouhin D., Eberl T., Eddyamoui A., van Eeden T., van Eijk D., El Bojaddaini I., Enzenhofer A., Espinosa V., Fermani P., Ferrara G., Filipovic M.D., Filippini F., Fusco L.A., Gal T., Garcia Mendez J., Garcia Soto A., Garufi F., Gatelet Y., Gatius C., Geiselbrecht N., Gialanella L., Giorgio E., Gozzini S.R., Gracia R., Graf K., Grella G., Guderian D., Guidi C., Guillon B., Gutiérrez M., Haefner J., Hallmann S., Hamdaoui H., van Haren H., Heijboer A., Hekalo A., Hennig L., Hernandez-Rey J.J., Hofestadt J., Huang F., Idrissi Ibnsalih W., Illuminati G., James C.W., Janezashvili D., de Jong M., de Jong P., Jung B.J., Kalaczynski P., Kalekin O., Katz U.F., Khan Chowdhury N.R., Kistauri G., van der Knaap F., Kooijman P., Kouchner A., Kulikovskiy V., Labalme M., Lahmann R., Lamoureux M., Larosa G., Lastoria C., Lazo A., Le Breton R., Le Stum S., Lehaut G., Leonardi O., Leone F., Leonora E., Lessing N., Levi G., Lincetto M., Lindsey Clark M., Lipreau T., LLorens Alvarez C., Longhitano F., Lopez-Coto D., Lygda A., Maderer L., Majumdar J., Manczak J., Margiotta A., Marinelli A., Markou C., Martin L., Martinez-Mora J.A., Martini A., Marzaioli F., Mastroianni S., Melis K.W., Miele G., Migliozzi P., Migneco E., Mijakowski P., Miranda L.S., Mollo C.M., Moser M., Moussa A., Müller R., Musumeci M., Nauta L., Navas S., Nicolau C.A., Nkosi B., Fearraigh B.Ó., O"Sullivan M., Organokov M., Orlando A., Palacios Gonzalez J., Papalashvili G., Papaleo R., Paun A.M., Pavalas G.E., Pellegrino C., Perrin-Terrin M., Pestel V., Piattelli P., Pieterse C., Pisanti O., Poire C., Popa V., Pradier T., Probst I., Pulvirenti S., Quéméner G., Randazzo N., Razzaque S., Real D., Reck S., Riccobene G., Romanov A., Rovelli A., Salesa Greus F., Samtleben D.F.E., Sanchez Losa A., Sanguineti M., Santonocito D., Sapienza P., Schnabel J., Schneider M.F., Schumann J., Schutte H.M., Seneca J., Sgura I., Shanidze R., Sharma A., Sinopoulou A., Spisso B., Spurio M., Stavropoulos D., Stellacci S.M., Taiuti M., Tayalati Y., Thiersen H., Tingay S., Tsagkli S., Tsourapis V., Tzamariudaki E., Tzanetatos D., Van Elewyck V., Vasileiadis G., Versari F., Vivolo D., de Wasseige G., Wilms J., Wojaczynski R., de Wolf E., Yousfi T., Zavatarelli S., Zegarelli A., Zito D., Zornoza J.D., Zuñiga J., Zywucka N., Ahmad S., de Andre J.P.A.M., Baussan E., Bordereau C., Cabrera A., Cerna C., Donchenko G., Doroshkevich E.A., Dracos M., Druillole F., Jollet C., Kalousis L.N., Kampmann P., Kouzakov K., Lokhov A., Lubsandorzhiev B.K., Lubsandorzhiev S.B., Meregaglia A., Miramonti L., Perrot F., Pineres Rico L.F., Popov A., Rasheed R., Settimo M., Stankevich K., Steiger H., Stock M.R., Studenikin A., Triossi A., Trzaska W., Vialkov M., Wonsak B., Wurtz J., Yermia F.		Combined sensitivity of JUNO and KM3NeT/ORCA to the neutrino mass ordering	Journal of High Energy Physics	2022	055-1-055-31	2022		10.1007/JHEP03(2022)055		
Journal article		ILL22AL7023	France (not ILL)/Italy/UK/USA			Alamanos N., Bertulani C., Bonaccorso A., Bracco A., Brink D.M., Casini G., Agnese Ciocci M., Rosso V., Viviani M.		Editorial: re-writing nuclear physics textbooks	European Physical Journal Plus	137	350-1-350-4	2022		10.1140/epjp/s13360-022-02552-7		
Journal article		ILL22AN7115	Canada/USA			Andriamirado M., Balantekin A.B., Band H.R., Bass C.D., Bergeron D.E., Bowden N.S., Bryan C.D., Carr R., Classen T., Conant A.J., Deichert G., Delgado A., Diwan M.V., Dolinski M.J., Erickson A., Foust B.T., Gaison J.K., Galindo-Uribari A., Gilbert C.E., Grant C., Hans S., Hansell A.B., Heeger K.M., Heffron B., Jaffe D.E., Jayakumar S., Ji X., Jones D.C., Koblanski J., Kunkle P., Kyzylova O., Lane C.E., Langford T.J., LaRosa J., Littlejohn B.R., Lu X., Maricic J., Mendenhall M.P., Meyer A.M., Milincic R., Mueller P.E., Mumm H.P., Napolitano J., Neilson R., Nikkel J.?A., Nour S., Palomino J.L., Pushin D.A., Qian X., Rosero R., Searles M., Surukuchi P.T., Tyra M.A., Varner R.L., Venegas-Vargas D., Weatherly P.B., White C., Wilhelmi J., Woolverton A., Yeh M., Zhang C., Zhang X.		PROSPECT-II physics opportunities	Journal of Physics G: Nuclear and Particle Physics	49	070501-1-070501-39	2022		10.1088/1361-6471/ac48a4		
Journal article	OA	ILL22AN7055	Sweden			Antlauf M., Andersson O.		Thermal conductivity of porous and dense networks of cellulose nanocrystals	Macromolecules	55	5326-5331	2022		10.1021/acs.macromol.2c00153		
Journal article	OA	ILL22AO7036	Japan/France (not ILL)			Aoki D., Brison J.P., Flouquet J., Ishida K., Knebel G., Tokunaga Y., Yanase Y.		Unconventional superconductivity in UTe2	Journal of Physics Condensed Matter	34	243002-1-243002-41	2022		10.1088/1361-648X/ac5863		
Journal article		ILL22AR7054	China/France (not ILL)/Russia			Arnault J.C., Saada S., Ralchenko V.		Chemical vapor deposition Single?crystal diamond: A review	physica status solidi (RRL) - Rapid Research Letters	16	2100354-1-2100354-17	2022		10.1002/pssr.202100354		
Journal article	OA	ILL22BA7060	UK/Sweden/Italy			Backis A., Al Jebali R., Fissum K., Bentley P., Hall-Wilton R., Kanaki K., Kittelmann T., Livingston K.		General considerations for effective thermal neutron shielding in detector applications	EPJ Techniques and Instrumentation	9	8-1-8-48	2022		10.1140/epjti/s40485-022-00083-0		
Journal article	OA	ILL22BA7045	USA/Denmark			Barker J., Moyer J., Kline S., Jensen G., Cook J., Gagnon C., Kelley E., Chabot J.P., Maliszewskyj N., Parikh C., Chen W., Murphy R.P., Glinka C.		The very small angle neutron scattering instrument at the National Institute of Standards and Technology	Journal of Applied Crystallography	55	271-283	2022		10.1107/S1600576722000826		
Journal article		ILL22BA7110	France (not ILL)			Baulieu G., Billard J., Bres G., Bret J.L., Chaize D., Colas J., Dong Q., Exshaw O., Guerin C., Ferriol S., Filippini J.B., De Jesus M., Jin Y., Juillard A., Lamblin J., Lattaud H., Minet J., Misiak D., Monfardini A., Rarbi F., Salagnac T., Vagneron L.		HEMT-based 1 K front-end electronics for the heat and ionization Ge CryoCube of the future Ricochet CE?NS experiment	Journal of Low Temperature Physics	209	570-580	2022		10.1007/s10909-022-02896-5		
Thesis	OA	ILL23BE7004	USA			Behzadipour M.		Studies of time variations of the magnetic field in the nEDM@SNS experiment				2022		10.13023/etd.2022.445		
Journal article		ILL22BE7108	Spain			Beltran-Martinez D., Llanes-Estrada F.J., Tejedor-Garcia G.		? rays run on time, and propagate tailgating gravitational waves	Journal of Cosmology and Astroparticle Physics	2022	004-1-004-15	2022		10.1088/1475-7516/2022/12/004		
Journal article	OA	ILL22BO7051	USA			Borgstahl G.E.O., O'Dell W.B., Egli M., Kern J.F., Kovalevsky A., Lin J.Y.Y., Myles D., Wilson M.A., Zhang W., Zwart P., Coates L.		EWALD: A macromolecular diffractometer for the second target station	Review of Scientific Instruments	93	064103-1-064103-9	2022		10.1063/5.0090810		
Journal article	DOI	ILL22BU7044	Australia/Germany/USA/New Zealand/China			Budker D., Berengut J.C., Flambaum V.V., Gorchtein M., Jin J., Karbstein F., Krasny M., Litvinov Y.A., Pálffy A., Pascalutsa V., Petrenko A., Surzhykov A., Thirolf P.G., Vanderhaeghen M., Weidenmuller H.A., Zelevinsky V.		Expanding nuclear physics horizons with the Gamma Factory	Annalen der Physik	534	2100284-1-2100284-1-60	2022		10.1002/andp.202100284		
Thesis		ILL22CA7117	USA		Nuclear and Particle Physics	Caylor J.		The upgraded measurement of the neutron lifetime using the in-beam
method				2022				
Journal article	OA	ILL22DE7066	China			Deng A., Luo Y., Zhou J., Xie Y., Yuan Y., Kang X., Shen B., Zhang H.		Effect of Mn element on the structures and properties of A2B7-type La-Y-Ni-based hydrogen storage alloys	Metals	12	1122-1-1122-15	2022		10.3390/met12071122		
Journal article	OA	ILL22DO7105	China/UK			Dove M.T., Li G.		Review: Pair distribution functions from neutron total scattering for the study of local structure in disordered materials	Nuclear Analysis	1	100037-1-100037-33	2022		10.1016/j.nucana.2022.100037		
Journal article		ILL22DU7098	Australia			Duff A.P., Cagnes M., Darwish T.A., Krause-Heuer A.M., Moir M., Recsei C., Rekas A., Russell R.A., Wilde K.L., Yepuri N.R.		Deuteration for biological SANS: Case studies, success and challenges in chemistry and biology	Methods in Enzymology	677	85-126	2022		10.1016/bs.mie.2022.08.030		
Article from Conference in a Journal	OA	ILL22DU7114	Sweden			Dunne K., Meirose B., Milstead D., Oskarsson Å., Santoro V., Silverstein S., Yiu S.C.		The HIBEAM/NNBAR calorimeter prototype	Journal of Physics : Conference Series	2374	012014-1-012014-5	2022		10.1088/1742-6596/2374/1/012014		
Report	OA	ILL22DU7061	Sweden			Durniak C.		DMSC activities related to diffraction								
Journal article	OA	ILL22EH7064	USA			Ehlers G., Crow M.L., Diawara Y., Gallmeier F.X., Geng X., Granroth G.E., Gregory R.D., Islam F.F., Knudson R.O., Li F., Loyd M.S., Vacaliuc B.		Modern trends in neutron scattering instrument technologies	Instruments	6	22-1-22-16	2022		10.3390/instruments6030022		
Journal article	OA	ILL22FA7025	UK/Australia			Faisal N.H., Ahmed R., Prathuru A.K., Paradowska A., Lee T.L.		Measuring residual strain and stress in thermal spray coatings using neutron diffractometers	Experimental Mechanics	62	369-392	2022		10.1007/s11340-021-00803-9		
Journal article	OA	ILL22FE7014	Switzerland/Greece/Australia			Fernandez-Palomo C., Nikitaki Z., Djonov V., Georgakilas A.G., Martin O.A.		Non-targeted effects of synchrotron Radiation: Lessons from experiments at the Australian and European Synchrotrons	Applied Sciences	12	2079-1-2079-20	2022		10.3390/app12042079		
Journal article	OA	ILL22FO7001	UK/France (not ILL)			Foglia F., García Sakai V., Lyonnard S., McMillan P.F.		Decoupling polymer, water and ion transport dynamics in ion-selective membranes for fuel cell applications	Journal of Non-Crystalline Solids: X	13	100073-1-100073-12	2022		10.1016/j.nocx.2021.100073		
Journal article	OA	ILL22FO7078	USA			Fomin N., Fry J., Pattie R.W., Greene G.L.		Fundamental neutron physics at Spallation Sources	Annual Review of Nuclear and Particle Science	72	151-176	2022		10.1146/annurev-nucl-121521-051029		
Journal article		ILL22FR7102	USA			Frandsen B.A., Baral R., Winn B., Garlea V.O.		Magnetic pair distribution function data using polarized neutrons and ad hoc corrections	Journal of Applied Physics	132	223909-1-223909-9	2022		10.1063/5.0130400		
Article from Conference in a Journal		ILL22FR7112	Germany			Frei A.		The source for ultra-cold neutrons at the FRM II	Journal of Neutron Research	24	167-177	2022		10.3233/JNR-220008		
Journal article		ILL22FR7016	France (not ILL)/USA			Freund A.K., Qu H., Liu X., Crosby M., Chen C.		Optimization of highly oriented pyrolytic graphite applied to neutron crystal optics	Journal of Applied Crystallography	55	1-11	2022		10.1107/S1600576722000127		
