"sep=	"
Document type	Open Access	Number	Authors countries	Authors	Title	Journal title	Volume	Pages	Year	Beamline(s)	Facility used	Proposal number	DOI	DOI added	WoS Number
Journal article		ESRF16LE1849	Korea/Denmark/Germany	Lee Y.S., Ley M.B., Jensen T.R., Cho Y.W.	Lithium ion disorder and conduction mechanism in LiCe(BH4)3Cl	Journal of Physical Chemistry C	120	19035-19042	2016	BM1A	ESRF (Grenoble)		10.1021/acs.jpcc.6b06564		WOS:000382596900011
Journal article		ESRF16LE1732	France (not ESRF)/Japan	Lefèvre C., Thomasson A., Roulland F., Favre-Nicolin V., Joly Y., Wakabayashi Y., Versini G., Barré S., Leuvrey C., Demchenko A., Boudet N., Viart N.	Determination of the cationic distribution in oxidic thin films by resonant X-ray diffraction: The magnetoelectric compound Ga2-xFexO3	Journal of Applied Crystallography	49	1308-1314	2016	BM2	ESRF (Grenoble)		10.1107/S1600576716010001		WOS:000382755900022
Journal article		ESRF16LE1588	Belgium/Slovenia	Lefèvre I., Vogel-Mikus K., Arčon I., Lutts S.	How do roots of the metal-resistant perennial bush Zygophyllum fabago cope with cadmium and zinc toxicities?	Plant and Soil	404	193-207	2016	BM23	ESRF (Grenoble)	LS-2209	10.1007/s11104-016-2834-0		WOS:000378556400014
Journal article		ESRF16LE1299	Finland	Lehtonen S.I., Tullila A., Agrawal N., Kukkurainen S., Kähkönen N., Koskinen M., Nevanen T.K., Johnson M.S., Airenne T.T., Kulomaa M.S., Riihimäki T.A., Hytönen V.P.	Artificial avidin-based receptors for a panel of small molecules	ACS Chemical Biology	11	211-221	2016	ID23-2	ESRF (Grenoble)		10.1021/acschembio.5b00906		WOS:000368562500023
Journal article		ESRF16LE9078	Germany	Leineweber A.	Thermal expansion anisotropy as source for microstrain broadening of polycrystalline cementite, Fe3C	Journal of Applied Crystallography	49	1632-1644	2016	ID31	ESRF (Grenoble)		10.1107/S1600576716012383		WOS:000388354800026
Journal article		ESRF16LE1735	France (not ESRF)	Lejay V., Sidoroff C., Le Bourlot C., Perez M., Dierickx P.	Ageing of 100Cr6 steel: Synchrotron X-ray diffraction and dimensional analysis investigation	Materials Science and Technology	32	1106-1110	2016	ID11/ID22_HRPD	ESRF (Grenoble)		10.1080/02670836.2015.1136102		WOS:000382321000008
Journal article		ESRF16LE1453	Germany/Colombia/Spain	Lerf A., Wagner F.E., Herrera L.K., Justo A., Muñoz-Páez A., Perez-Rodriguez J.L.	Study of tin amalgam mirrors by 119Sn Mössbauer spectroscopy and other analytical methods	Hyperfine Interactions	237	55-1-55-10	2016	ID21	ESRF (Grenoble)	CH-2845	10.1007/s10751-016-1279-4		WOS:000372730100028
Journal article		ESRF16LE1301	France (not ESRF)	Leroy F., Garreau Y., Cheynis F., Croset B., Coati A., Müller P., Prévot G.	Elastic cost of silicon step rebonding	Physical Review B	93	045416-1-045416-7	2016	BM32	ESRF (Grenoble)		10.1103/PhysRevB.93.045416		WOS:000368297400007
Journal article		ESRF18LE1482	France (not ESRF)	Lesage de la Haye J., Zhang X., Chaduc I., Brunel F., Lansalot M., D'Agosto F.	The effect of hydrophile topology in RAFT-mediated polymerization-induced self-assembly	Angewandte Chemie International Edition	55	3739-3743	2016	BM2	ESRF (Grenoble)		10.1002/anie.201511159		WOS:000371521000036
Journal article		ESRF17LE1761	Germany	Leuthold M.M., Koromyslova A.D., Singh B.K., Hansman G.S.	Production of human norovirus protruding domains in E. coli for X-ray crystallography	Journal of Visualized Experiments	110	e53845-1-e53845-9	2016		ESRF (Grenoble)		10.3791/53845		WOS:000380256000053
Journal article		ESRF16LE9149	Israel	Levin-Kravets O., Tanner N., Shohat N., Attali I., Keren-Kaplan T., Shusterman A., Artzi S., Varvak A., Reshef Y., Shi X., Zucker O., Baram T., Katina C., Pilzer I., Ben-Aroya S., Prag G.	A bacterial genetic selection system for ubiquitylation cascade discovery	Nature Methods	13	945-952	2016	ID29	ESRF (Grenoble)		10.1038/nmeth.4003		WOS:000387247400022
Journal article		ESRF16LE1840	Denmark/Germany/Switzerland/Belgium	Ley M.B., Jørgensen M., Cerný R., Filinchuk Y., Jensen T.R.	From M(BH4)3 (M = La, Ce) borohydride frameworks to controllable synthesis of porous hydrides and ion conductors	Inorganic Chemistry	55	9748-9756	2016	BM1A	ESRF (Grenoble)/DIAMOND (Didcot)/MAX-Lab (Lund)/PETRA III		10.1021/acs.inorgchem.6b01526		WOS:000384782600032
Journal article	OA	ESRF16LI1245	UK/Canada/USA	Li J., Leung A.K., Kondo Y., Oubridge C., Nagai K.	Re-refinement of the spliceosomal U4 snRNP core-domain structure	Acta Crystallographica D	72	131-146	2016		ESRF (Grenoble)/SRS (Daresbury)/DIAMOND (Didcot)		10.1107/S2059798315022111		WOS:000371707300014
Journal article	OA	ESRF16LI9066	Taiwan/UK/Finland	Li K.M., Wilkinson C., Kellosalo J., Tsai J.Y., Kajander T., Jeuken L.J.C., Sun Y.J., Goldman A.	Membrane pyrophosphatases from Thermotoga maritima and Vigna radiata suggest a conserved coupling mechanism	Nature Communications	7	13596-1-13596-11	2016	ID23-1	ESRF (Grenoble)/DIAMOND (Didcot)/NSRRC (Taiwan)		10.1038/ncomms13596		WOS:000389266800001
Journal article	OA	ESRF16LI1486	Italy/UK/France (not ESRF)	Liguori A., Malito E., Lo Surdo P., Fagnocchi L., Cantini F., Haag A.F., Brier S., Pizza M., Delany I., Bottomley M.J.	Molecular basis of ligand-dependent regulation of NadR, the transcriptional repressor of meningococcal virulence factor NadA	PLoS Pathogens	12	e1005557-1-e1005557-25	2016		ESRF (Grenoble)/SLS (PSI) (Villigen)		10.1371/journal.ppat.1005557		WOS:000378156900041
Journal article		ESRF16LI1488	Singapore/Sweden	Lim S.M., Yeung K., Trésaugues L., Ling T.H., Nordlund P.	The structure and catalytic mechanism of human sphingomyelin phosphodiesterase like 3a - an acid sphingomyelinase homologue with a novel nucleotide hydrolase activity	FEBS Journal	283	1107-1123	2016	ID23-1	ESRF (Grenoble)/BESSY (Germany)/Australian Synchrotron (Melbourne)/DIAMOND (Didcot)/Soleil (Orsay)/NSRRC (Taiwan)		10.1111/febs.13655		WOS:000426731300010
Journal article	OA	ESRF16LI1876	Spain	Linde D., Cañellas M., Coscolín C., Davó-Siguero I., Romero A., Lucas F., Ruiz-Dueñas F.J., Guallar V., Martínez A.T.	Asymmetric sulfoxidation by engineering the heme pocket of a dye-decolorizing peroxidase	Catalysis Science & Technology	6	6277-6285	2016	ID23-1	ESRF (Grenoble)/ALBA (Barcelona)		10.1039/C6CY00539J		WOS:000381439400012
Journal article	OA	ESRF23LI1205	Germany/France (not ESRF)	Linke P., Amaning K., Maschberger M., Vallée F., Steier V., Baaske P., Duhr S., Breitsprecher D., Rak A.	An automated microscale thermophoresis screening approach for fragment-based lead discovery	Journal of Biomolecular Screening	21	414-421	2016	ID23-1	ESRF (Grenoble)/Soleil (Orsay)		10.1177/1087057115618347		WOS:000372883200011
Journal article		ESRF16LI1814	UK/China	Liotti E., Lui A., Kumar S., Guo Z., Bi C., Connolley T., Grant P.S.	The spatial and temporal distribution of dendrite fragmentation in solidifying Al-Cu alloys under different conditions	Acta Materialia	121	384-395	2016	ID19	ESRF (Grenoble)	MA-2035	10.1016/j.actamat.2016.09.013		WOS:000386984500037
Journal article		ESRF16LI9097	Denmark/USA/Australia	Liu G.F., Zhang Q., Huang H.H., Munroe P., Nagarajan V., Simons H., Hong Z., Chen L.Q.	Reversible polarization rotation in epitaxial ferroelectric bilayers	Advanced Materials Interfaces	3	1600444-1-1600444-9	2016	ID6-HXM	ESRF (Grenoble)		10.1002/admi.201600444		WOS:000386055800018
Journal article		ESRF16LI1282	Switzerland	Liu H., Moré R., Grundmann H., Cui C., Erni R., Patzke G.R.	Promoting photochemical water oxidation with metallic band structures	Journal of the American Chemical Society	138	1527-1535	2016	BM1	ESRF (Grenoble)		10.1021/jacs.5b10215		WOS:000370215400013
Journal article		ESRF16LI1304	USA/Czech Republic/Spain	Liu J., Kriegner D., Horák L., Puggioni D., Ryan Serrao C., Chen R., Yi D., Frontera C., Holý V., Vishwanath A., Rondinelli J.M., Martí X., Ramesh R.	Strain-induced nonsymmorphic symmetry breaking and removal of Dirac semimetallic nodal line in an orthoperovskite iridate	Physical Review B	93	085118-1-085118-7	2016	BM25	ESRF (Grenoble)		10.1103/PhysRevB.93.085118		WOS:000370024800001
Journal article		ESRF16LO9119	UK/Germany	Loa I., Bos J.W.G., Downie R.A., Syassen K.	Atomic ordering in cubic bismuth telluride alloy phases at high pressure	Physical Review B	93	224109-224109-8	2016	ID9A	ESRF (Grenoble)/DIAMOND (Didcot)		10.1103/PhysRevB.93.224109		WOS:000378811500003
Journal article		ESRF16LO1599	Germany/Switzerland	Loll B., Fabian H., Huser H., Hee C.S., Ziegler A., Uchanska-Ziegler B., Ziegler An.	Increased conformational flexibility of HLA-B*27 subtypes associated with ankylosing spondylitis	Arthritis & Rheumatology	68	1172-1182	2016	ID14-2	ESRF (Grenoble)/HASYLAB (Hambourg)		10.1002/art.39567		WOS:000375551600017
Journal article		ESRF16LO1847	Italy/Russia/Denmark	Lomachenko K.A., Borfecchia E., Negri C., Berlier G., Lamberti C., Beato P., Falsig H., Bordiga S.	The Cu-CHA deNOx catalyst in action: Temperature-dependent NH3- assisted selective catalytic reduction monitored by operando XAS and XES	Journal of the American Chemical Society	138	12025-12028	2016	BM23/ID26	ESRF (Grenoble)		10.1021/jacs.6b06809		WOS:000384037400006
Journal article		ESRF16LO1778	France (not ESRF)	Lombardo C.M., Collie G.W., Pulka-Ziach K., Rosu F., Gabelica V., Mackereth C.D., Guichard G.	Anatomy of an oligourea six-helix bundle	Journal of the American Chemical Society	138	10522-10530	2016	ID23-2	ESRF (Grenoble)/Soleil (Orsay)		10.1021/jacs.6b05063		WOS:000382181900027
Journal article		ESRF16LO9113	Italy	Longhi M., Marzorati S., Checchia S., Sacchi B., Santo N., Zaffino C., Scavini M.	Sugar-based catalysts for oxygen reduction reaction. Effects of the functionalization of the nitrogen precursors on the electrocatalytic activity	Electrochimica Acta	222	781-792	2016	ID22_HRPD	ESRF (Grenoble)		10.1016/j.electacta.2016.11.036		WOS:000392566200088
Journal article	OA	ESRF16LO1723	Denmark	Lou C., Martos-Maldonado M.C., Madsen C.S., Thomsen R.P., Midtgaard S.R., Christensen N.J., Kjems J., Thulstrup P.W., Wengel J., Jensen K.J.	Peptide–oligonucleotide conjugates as nanoscale building blocks for assembly of an artificial three-helix protein mimic	Nature Communications	7	12294-1-12294-9	2016	BM29_BIOSAXS	ESRF (Grenoble)		10.1038/ncomms12294		WOS:000380536600001
Journal article		ESRF16LU1265	UK/France (not ESRF)	Lucas C.A., Maroun F., Sisson N., Thompson P., Gründer Y., Cortès R., Allongue P.	Film and interface atomic structures of electrodeposited Co/Au(111) layers: An in situ X-ray scattering study as a function of the surface chemistry and the electrochemical potential	Journal of Physical Chemistry C	120	3360-3370	2016	BM28/ID32_HX	ESRF (Grenoble)/DIAMOND (Didcot)		10.1021/acs.jpcc.5b11107		WOS:000370678700031
Journal article		ESRF16LU1085	Austria	Lucic I., Truebestein L., Leonard T.A.	Novel features of DAG-activated PKC isozymes reveal a conserved 3-D architecture	Journal of Molecular Biology	428	121-141	2016	BM29_BIOSAXS	ESRF (Grenoble)/SSRL (Stanford)		10.1016/j.jmb.2015.11.001		WOS:000370676700011
Journal article		ESRF16LU1063	USA/Germany/France (not ESRF)/Canada/Switzerland/Poland	Luna-Zurita L., Stirnimann C.U., Glatt S., Kaynak B.L., Thomas S., Baudin F., Samee M.A.H., He D., Small E.M., Mileikovsky M., Nagy A., Holloway A.K., Pollard K.S., Müller C.W., Bruneau B.G.	Complex interdependence regulates heterotypic transcription factor distribution and coordinates cardiogenesis	Cell	164	999-1014	2016	ID14-1	ESRF (Grenoble)		10.1016/j.cell.2016.01.004		WOS:000370867300022
Journal article		ESRF16LU1277	Norway	Lundvall F., Vajeeston P., Wragg D.S., Dietzel P.D.C., Fjellvåg H.	Two new series of coordination polymers and evaluation of their properties by density functional theory	Crystal Growth & Design	16	339-346	2016	BM1A	ESRF (Grenoble)		10.1021/acs.cgd.5b01302		WOS:000367963400037
Journal article		ESRF16LU1796	Norway	Lundvall F., Wragg D.S., Dietzel P.D.C., Fjellvåg H.	Two new Cu(II) and La(III) 2D coordination polymers, synthesis and in situ structural analysis by X-ray diffraction	Dalton Transactions	45	12827-12834	2016	BM1A	ESRF (Grenoble)		10.1039/C6DT02195F		WOS:000381478500029
Journal article		ESRF16LU1797	The Netherlands/Brazil	Lunev S., Bosch S.S., de Assis Batista F., Wrenger C., Groves M.R.	Crystal structure of truncated aspartate transcarbamoylase from Plasmodium falciparum	Acta Crystallographica F	72	523-533	2016	ID23-2	ESRF (Grenoble)		10.1107/S2053230X16008475		WOS:000380289200003
Journal article	OA	ESRF16LU1171	Spain/France (not ESRF)	Luquot L., Hebert V., Rodriguez O.	Calculating structural and geometrical parameters by laboratory experiments and X-Ray microtomography: A comparative study applied to a limestone sample before and after a dissolution experiment	Solid Earth	7	441-456	2016	ID19	ESRF (Grenoble)		10.5194/sed-7-3293-2015		
Article from Conference in a Journal	OA	ESRF16LU1539	Germany	Lützenkirchen-Hecht D., Gasse J.C., Bogel R., Wagner R., Frahm R.	XAFS data acquisition with 2D-detectors: Transmission mode XAFS and grazing incidence EXAFS spectroscopy	Journal of Physics : Conference Series	712	012017-1-012017-4	2016	BM20	ESRF (Grenoble)		10.1088/1742-6596/712/1/012017		WOS:000383249000018
Article from Conference in a Journal	OA	ESRF16LU1548	Germany	Lützenkirchen-Hecht D., Wulff D., Wagner R., Holländer U., Maier H.J., Frahm R.	Ex-situ and in-situ investigations of thermal anti-oxidation treatments of stainless steels by reflection mode EXAFS	Journal of Physics : Conference Series	712	012047-1-012047-4	2016	BM20	ESRF (Grenoble)		10.1088/1742-6596/712/1/012047		WOS:000383249000048
Journal article		ESRF16MA1285	China/The Netherlands	Ma Z., Balzano L., Peters G.W.M.	Dissolution and re-emergence of flow-induced shish in polyethylene with a broad molecular weight distribution	Macromolecules	49	2724-2730	2016	BM26B	ESRF (Grenoble)		10.1021/acs.macromol.6b00333		WOS:000374195600037
Journal article		ESRF16MA1290	Australia	Mabbitt P.D., Correy G.J., Meirelles T., Fraser N.J., Coote M.L., Jackson C.J.	Conformational disorganization within the active site of a recently evolved organophosphate hydrolase limits its catalytic efficiency	Biochemistry	55	1408-1417	2016	ID23-2	ESRF (Grenoble)		10.1021/acs.biochem.5b01322		WOS:000371851700014
Journal article		ESRF16MA1034	Denmark/Italy/Austria	Macetti G., Rizzato S., Beghi F., Silvestrini L., Lo Presti L.	On the molecular basis of the activity of the antimalarial drug chloroquine: EXAFS-assisted DFT evidence of a direct Fe-N bond with free heme in solution	Physica Scripta	91	023001-1-023001-13	2016	BM26A	ESRF (Grenoble)	CH-4370	10.1088/0031-8949/91/2/023001		WOS:000368988800001
Journal article	OA	ESRF16MA9168	Austria/UK	Machado Y., Freier R., Scheiblhofer S., Thalhamer T., Mayr M., Briza P., Grutsch S., Ahammer L., Fuchs J.E., Wallnoefer H.G., Isakovic A., Kohlbauer V., Hinterholzer A., Steiner M., Danzer M., Horejs-Hoeck J., Ferreira F., Liedl K.R., Tollinger M., Lackner P., Johnson C.M., Brandstetter H., Thalhamer J., Weiss R.	Fold stability during endolysosomal acidification is a key factor for allergenicity and immunogenicity of the major birch pollen allergen	Journal of Allergy and Clinical Immunology	137	1525-1534	2016	ID23-2	ESRF (Grenoble)		10.1016/j.jaci.2015.09.026		WOS:000376180200029
Journal article		ESRF16MA1675	Germany/Denmark	Madsen A., Als-Nielsen J., Hallmann J., Roth T., Lu W.	Critical behavior of the order-disorder phase transition in β-brass investigated by x-ray scattering	Physical Review B	94	014111-1-014111-11	2016	ID10_CS	ESRF (Grenoble)/PETRA III		10.1103/PhysRevB.94.014111		WOS:000379498100002
Journal article	OA	ESRF16MA1485	UK	Maghsoudlou P., Georgiades F., Smith H., Milan A., Shangaris P., Urbani L., Loukogeorgakis S.P., Lombardi B., Mazza G., Hagen C., Sebire N.J., Turmaine M., Eaton S., Olivo A., Godovac-Zimmermann J., Pinzani M., Gissen P., De Coppi P.	Optimization of liver decellularization maintains extracellular matrix micro-architecture and composition predisposing to effective cell seeding	PloS One	11	e0155324-1-e0155324-19	2016	ID17	ESRF (Grenoble)		10.1371/journal.pone.0155324		WOS:000376576700057
Journal article		ESRF16MA9134	Norway/Spain	Magrasó A., Frontera C.	Comparison of the local and the average crystal structure of proton conducting lanthanum tungstate and the influence of molybdenum substitution	Dalton Transactions	45	3791-3797	2016	ID31	ESRF (Grenoble)/ALBA (Barcelona)		10.1039/C5DT04659A		WOS:000371140900018
Journal article	OA	ESRF16MA1974	India	Mahor D., Priyanka A., Prasad G.S., Thakur K.G.	Functional and structural characterization of purine nucleoside phosphorylase from Kluyveromyces lactis and its potential applications in reducing purine content in food	PloS One	11	e0164279-1-e0164279-23	2016	BM14	ESRF (Grenoble)		10.1371/journal.pone.0164279		WOS:000386205400007
Journal article	OA	ESRF16MA1580	Spain/UK	Maiques E., Quiles-Puchalt N., Donderis J., Ciges-Tomas J.R., Alite C., Bowring J.Z., Humphrey S., Penadés J.R., Marina A.	Another look at the mechanism involving trimeric dUTPases in Staphylococcus aureus pathogenicity island induction involves novel players in the party	Nucleic Acids Research	44	5457-5469	2016	ID23-1	ESRF (Grenoble)/DIAMOND (Didcot)/ALBA (Barcelona)		10.1093/nar/gkw317		WOS:000379753100049
Journal article		ESRF16MA1098	Switzerland	Maiti S., Steurer W.	Structural-disorder and its effect on mechanical properties in single-phase TaNbHfZr high-entropy alloy	Acta Materialia	106	87-97	2016	BM1A	ESRF (Grenoble)		10.1016/j.actamat.2016.01.018		WOS:000371650300010
Journal article		ESRF16MA9018	Russia	Makarova I., Selezneva E., Grebenev V., Komornikov V., Vasil'Ev A.	Structure and properties of new crystals in CsHSO4–CsH2PO4–H2O system	Ferroelectrics	500	54-66	2016	BM1A	ESRF (Grenoble)	MA-2563	10.1080/00150193.2016.1215204		WOS:000386464100007
Journal article		ESRF16MA9028	Russia	Makarova I.P., Grebenev V.V., Komornikov V.A., Selezneva E.V.	New crystals of the CsHSO4–CsH2PO4–H2O system	Crystallography Reports	61	918-922	2016	BM1	ESRF (Grenoble)		10.1134/S1063774516060079		WOS:000388591900006
Journal article	OA	ESRF16MA1555	India/Italy/Portugal	Malakar A., Das B., Islam S., Meneghini C., De Giudici G., Merlini M., Kolen'ko Y.V., Iadecola A., Aquilanti G., Acharya S., Ray S.	Efficient artificial mineralization route to decontaminate Arsenic(III) polluted water - the Tooeleite Way	Scientific Reports	6	26031-1-26031-10	2016	ID9A	ESRF (Grenoble)/Photon Factory (Tsukuba, Japan)		10.1038/srep26031		WOS:000375987400001
Journal article		ESRF16PR1941	France (not ESRF)	Mandal P.K., Baptiste B., Langlois d'Estaintot B., Kauffmann B., Huc I.	Multivalent interactions between an aromatic helical foldamer and a DNA G-quadruplex in the solid state	ChemBioChem	17	1911-1914	2016	BM30A	ESRF (Grenoble)		10.1002/cbic.201600281		WOS:000386772300004
Journal article		ESRF17MA1261	Germany	Mandl F.A., Kirsch V.C., Ugur I., Kunold E., Vomacka J., Fetzer C., Schneider S., Richter K., Fuchs T.M., Antes I., Sieber S.A.	Natural-product-inspired aminoepoxybenzoquinones kill members of the Gram-negative pathogen Salmonella by attenuating cellular stress response	Angewandte Chemie International Edition	55	14852-14857	2016	ID23-2	ESRF (Grenoble)	MX-1738	10.1002/anie.201607338		WOS:000388252700068
Journal article	OA	ESRF16MA1317	India/USA	Mani N., Bhandari S., Moreno R., Hu L., Prasad B.V.V., Suguna K.	Multiple oligomeric structures of a bacterial small heat shock protein	Scientific Reports	6	24019-1-24019-12	2016	BM14	ESRF (Grenoble)		10.1038/srep24019		WOS:000373576100001
Journal article	OA	ESRF16MA1684	France (not ESRF)/USA	Manuse S., Jean N.L., Guinot M., Lavergne J.P., Laguri C., Bougault C.M., VanNieuwenhze M.S., Grangeasse C., Simorre J.P.	Structure–function analysis of the extracellular domain of the pneumococcal cell division site positioning protein MapZ	Nature Communications	7	12071-1-12071-13	2016	BM29_BIOSAXS	ESRF (Grenoble)		10.1038/ncomms12071		WOS:000379112200001
Journal article		ESRF16MA9083	Sweden/USA/Germany/France (not ESRF)	Manzoni F., Saraboji K., Sprenger J., Kumar R., Noresson A.L., Nilsson U.J., Leffler H., Fisher S.Z., Schrader T.E., Ostermann A., Coates L., Blakeley M.P., Oksanen E., Logan D.T.	Perdeuteration, crystallization, data collection and comparison of five neutron diffraction data sets of complexes of human galectin-3C	Acta Crystallographica D	72	1194-1202	2016	ID23-1	ESRF (Grenoble)/MAX-Lab (Lund)		10.1107/S2059798316015540		WOS:000387593100004
Journal article	OA	ESRF16MA1858	UK/France (not ESRF)	Maqbool A., Hughes R.K., Dagdas Y.F., Tregidgo N., Zess E., Belhaj K., Round A., Bozkurt T.O., Kamoun S., Banfield M.J.	Structural basis of host autophagy-related protein 8 (ATG8) binding by the irish potato famine pathogen effector protein PexRD54	Journal of Biological Chemistry	291	20270-20282	2016	BM29_BIOSAXS	ESRF (Grenoble)/DIAMOND (Didcot)		10.1074/jbc.M116.744995		WOS:000383243100045
Journal article		ESRF19MA9285	Italy	Marangon J., Christodoulou M.S., Casagrande F.V.M., Tiana G., Dalla Via L., Aliverti A., Passarella D., Cappelletti G., Ricagno S.	Tools for the rational design of bivalent microtubule-targeting drugs	Biochemical and Biophysical Research Communications	479	48-53	2016	ID30A-3	ESRF (Grenoble)		10.1016/j.bbrc.2016.09.022		WOS:000385909300009
Journal article	OA	ESRF17MA1229	Italy/USA	Marani M., Paone A., Fiascarelli A., Macone A., Gargano M., Rinaldo S., Giardina G., Pontecorvi V., Koes D., McDermott L., Yang T., Paiardini A., Contestabile R., Cutruzzolà F.	A pyrazolopyran derivative preferentially inhibits the activity of human cytosolic serine hydroxymethyltransferase and induces cell death in lung cancer cells	Oncotarget	7	4570-4583	2016	ID23-1	ESRF (Grenoble)		10.18632/oncotarget.6726		WOS:000369952400069
Journal article	OA	ESRF16MA9067	Italy	Marchetti M., Liuzzi A., Fermi B., Corsini R., Folli C., Speranzini V., Gandolfi F., Bettati S., Ronda L., Cendron L., Berni R., Zanotti G., Percudani R.	Catalysis and structure of zebrafish urate oxidase provide insights into the origin of hyperuricemia in hominoids	Scientific Reports	6	38302-1-38302-13	2016	ID23-2	ESRF (Grenoble)		10.1038/srep38302		WOS:000389421200001
Article from Conference in a Journal	OA	ESRF16MA1541	Switzerland	Marchionni V., Nachtegaal M., Petrov A., Kröcher O., Ferri D.	Operando XAS study of the influence of CO and NO on methane oxidation by Pd/Al2O3	Journal of Physics : Conference Series	712	012051-1-01251-4	2016	ID24	ESRF (Grenoble)/SLS (PSI) (Villigen)		10.1088/1742-6596/712/1/012051		WOS:000383249000052
Journal article		ESRF16MA1591	Austria	Mardare A.I., Grill C.D., Pötzelberger I., Etzelstorfer T., Stangl J., Hassel A.W.	Anodic oxide formation on aluminium-terbium alloys	Journal of Solid State Electrochemistry	20	1673-1681	2016	BM20	ESRF (Grenoble)		10.1007/s10008-016-3139-1		WOS:000376405900015
Journal article		ESRF16MA1256	Italy/USA	Marianecci C., Di Marzio L., Del Favero E., Cantù L., Brocca P., Rondelli V., Rinaldi F., Dini L., Serra A., Decuzzi P., Celia C., Paolino D., Fresta M., Carafa M.	Niosomes as drug nanovectors: Multiscale pH-dependent structural response	Langmuir	32	1241-1249	2016	ID2	ESRF (Grenoble)		10.1021/acs.langmuir.5b04111		WOS:000370115300007
Journal article		ESRF17MA9096	Germany/The Netherlands	Markovits M.A.C., Jentys A., Tromp M., Sanchez-Sanchez M., Lercher J.A.	Effect of location and distribution of Al sites in ZSM-5 on the formation of Cu-Oxo clusters active for direct conversion of methane to methanol	Topics in Catalysis	59	1554-1563	2016	BM26A	ESRF (Grenoble)/DIAMOND (Didcot)		10.1007/s11244-016-0676-x		WOS:000388825200010
Journal article		ESRF16MA1912	Portugal/Germany/Spain/France (not ESRF)	Marques-Carvalho M.J., Oppermann J., Muñoz E., Fernandes A.S., Gabant G., Cadene M., Heinemann S.H., Schönherr R., Morais-Cabral J.H.	Molecular insights into the mechanism of calmodulin inhibition of the EAG1 potassium channel	Structure	24	1742-1754	2016		ESRF (Grenoble)/Soleil (Orsay)		10.1016/j.str.2016.07.020		WOS:000386763800013
Journal article	OA	ESRF16MA1430	UK	Marsh M.E., Scott D.E., Ehebauer M.T., Abell C., Blundell T.L., Hyvönen M.	ATP half-sites in RadA and RAD51 recombinases bind nucleotides	FEBS Open Bio	6	372-385	2016	ID23-1	ESRF (Grenoble)/DIAMOND (Didcot)/SLS (PSI) (Villigen)	MX-705, MX-857	10.1002/2211-5463.12052		WOS:000375915100001
Journal article		ESRF16MA1938	France (not ESRF)/Switzerland	Martin S., Navarro S., Palancher H., Bonnin A., Léchelle J., Guessasma M., Fortin J., Saleh K.	Validation of DEM modeling of sintering using an in situ X-ray microtomography analysis of the sintering of NaCl powder	Computational Particle Mechanics	3	525-532	2016	ID19	ESRF (Grenoble)		10.1007/s40571-015-0062-7		WOS:000417456700008
Journal article		ESRF16MA1845	Sweden/Spain/Italy	Martínez-Casado F.J., Ramos-Riesco M., Rodriguez-Cheda J.A., Cucinotta F., Matesanz E., Miletto I., Gianotti E., Marchese L., Matej Z.	Unraveling the decomposition process of lead(II) acetate: Anhydrous polymorphs, hydrates, and byproducts and room temperature phosphorescence	Inorganic Chemistry	55	8576-8586	2016	BM16	ESRF (Grenoble)/MAX-Lab (Lund)		10.1021/acs.inorgchem.6b01116		WOS:000382713900042
Journal article		ESRF16MA1392	France (not ESRF)	Martoïa F., Cochereau T., Dumont P.J.J., Orgéas L., Terrien M., Belgacem M.N.	Cellulose nanofibril foams: Links between ice-templating conditions, microstructures and mechanical properties	Materials and Design	104	376-391	2016	ID19	ESRF (Grenoble)		10.1016/j.matdes.2016.04.088		WOS:000377384400045
Journal article		ESRF16MA9095	Italy	Martucci A., Rodeghero E., Cruciani G.	Continuous dehydration of cavansite under dynamic conditions: An in situ synchrotron powder-diffraction study	European Journal of Mineralogy	28	5-13	2016	BM8	ESRF (Grenoble)		10.1127/ejm/2015/0027-2512		WOS:000372068500002
Journal article	OA	ESRF16MA9002	France (not ESRF)/UK/Brazil	Mas-y-Mas S., Barbon M., Teyssier C., Déméné H., Carvalho J.E., Bird L.E., Lebedev A., Fattori J., Schubert M., Dumas C., Bourguet W., le Maire A.	The human mixed lineage leukemia 5 (MLL5), a sequentially and structurally divergent SET domain-containing protein with no intrinsic catalytic activity	PloS One	11	e0165139-1-e0165139-20	2016	ID23-1	ESRF (Grenoble)		10.1371/journal.pone.0165139		WOS:000386910000022
Journal article		ESRF16MA1819	Portugal/Spain/Switzerland	Mateus M.C., Neves D., Dacunha B., Laczko E., Maia C., Teixeira R., Cravador A.	Structure, anti-Phytophthora and anti-tumor activities of a nortriterpenoid from the rhizome of Phlomis purpurea (Lamiaceae)	Phytochemistry	131	158-164	2016	ID13	ESRF (Grenoble)		10.1016/j.phytochem.2016.09.004		WOS:000385692000018
Journal article		ESRF16MA1798	France (not ESRF)/UK	Mathieu C., de La Sierra-Gallay I.L., Duval R., Xu X., Cocaign A., Léger T., Woffendin G., Camadro J.M., Etchebest C., Haouz A., Dupret J.M., Rodrigues-Lima F.	Insights into brain glycogen metabolism: The structure of human brain glycogen phosphorylase	Journal of Biological Chemistry	291	18072-18083	2016	ID23-1	ESRF (Grenoble)/Soleil (Orsay)		10.1074/jbc.M116.738898		WOS:000383241800002
