"sep=	"
Document type	Open Access	Number	Authors countries	Authors	Title	Journal title	Volume	Pages	Year	Beamline(s)	Facility used	Proposal number	DOI	DOI added	WoS Number
Journal article	OA	ESRF23AB6058	Spain/France (not ESRF)/France (ESRF)/Brazil	Abia C., López C.A., Gainza J., Rodrigues J.E.F.S., Fragoso B., Ferrer M.M., Fernández Díaz M.T., Fauth F., Martínez J.L., Alonso J.A.	Structural features and optical properties of all-inorganic zero-dimensional halides Cs4PbBr6-xlx obtained by mechanochemistry	ACS Applied Materials & Interfaces	15	40762-40771	2023		ALBA (Barcelona)		10.1021/acsami.3c07707		WOS:001054319600001
Journal article	OA	ESRF23AB6024	Spain/Argentina/France (ESRF)/Brazil	Abia C., López C.A., Gainza J., Rodrigues J.E.F.S., Fragoso B., Ferrer M.M., Nemes N.M., Durá O.J., Martinez J., Fernandez-Diaz M., Alonso J.	Structural stability, optical and thermoelectric properties of the layered RbSn2Br5 halide synthesized using mechanochemistry	CrystEngComm	25	1857-1868	2023		ESRF (Grenoble)		10.1039/D2CE01488B		
Journal article		ESRF23AL6015	Italy/The Netherlands/Germany/France (ESRF)/France (not ESRF)	Alfinelli E., Caporaletti F., Dallari F., Martinelli A., Monaco G., Ruta B., Sprung M., Zanatta M., Baldi G.	Amorphous-amorphous transformation induced in glasses by intense x-ray beams	Physical Review B	107	054202-1-054202-8	2023				10.1103/PhysRevB.107.054202		
Journal article	OA	ESRF23AL6012	Brazil/France (ESRF)/Germany/Denmark/Norway	Almeida L.F.J., Souza I.F., Hurtarte L.C.C., Teixeira P.P.C., Inagaki T.M., Silva I.R., Mueller C.W.	Molecular diversity and the fate of biochemical fractions of eucalypt tissues in soil	Geoderma	432	116404-1-116404-11	2023				10.1016/j.geoderma.2023.116404		
Journal article		ESRF23AN6027	France (ESRF)/Taiwan/India	Anbalagan A.K., Hu F.C., Chan W.K., Gandhi A.C., Gupta S., Chaudhary M., Chuang K.W., Ramesh A.K., Billo T., Sabbah A., Chiang C.Y., Tseng Y.C., Chueh Y.L., Wu S.Y., Tai N.H., Chen H.Y.T., Lee C.H.	Gamma-ray irradiation induced ultrahigh room-temperature ferromagnetism in MoS2 Sputtered few-layered thin films	ACS Nano	17	6555-6564	2023		NSRRC (Taiwan)		10.1021/acsnano.2c11955		WOS:000962853100001
Journal article	OA	ESRF23AN6041	UK/Spain/France (not ESRF)/USA/France (ESRF)/Germany	Anzellini S., Louvel M., Miozzi F., Rosa A.D., Tiraboschi C.	Editorial: Advances in the study of fluids and melts under extreme conditions	Frontiers in Earth Science	11	1187340-1-1187340-3	2023		ESRF (Grenoble)		10.3389/feart.2023.1187340		WOS:000981817700001
Book chapter		ESRF24AP6024	UK/France (not ESRF)/Germany/France (ESRF)/Spain	Appleby G., Boudou C., Gilles R., Mitchell E., Sánchez A., Shotton E.	Analytical research infrastructures and industry engagement: Drivers, challenges, and impact								10.1088/978-0-7503-3631-4ch9		
Article from Conference in a Journal	OA	ESRF23BA6068	France (not ESRF)/France (ESRF)	Baillard A., Douissard P.A., Loiko P., Wollesen L., Martin T., Mathieu E., Ziegler E., Brasse G., Camy P.	Liquid phase epitaxy growth and luminescence of terbium-doped Gd3Ga5O12 crystalline layers	EPJ Web of Conferences	287	05037-1-05037-2	2023				10.1051/epjconf/202328705037		
Journal article	OA	ESRF23BA6075	France (not ESRF)/France (ESRF)	Bardagot O., Kervella Y., Medjahed A.A., Pouget S., Domschke T.N., Carella A., Aumaitre C., Lévêque P., Demadrille R.	Effect of a benzothiadiazole spacer on transport properties and N-doping of naphthalene-diimide-based copolymers	Journal of Materials Chemistry C	11	14108-14118	2023				10.1039/D3TC02816J		
Journal article		ESRF23BA6036	France (not ESRF)/France (ESRF)/Spain	Baumgarten N., Mumtaz M., Merino D.H., Solano E., Halila S., Bernard J., Drockenmuller E., Fleury G., Borsali R.	Interface manipulations using cross-linked underlayers and surface-active diblock copolymers to extend morphological diversity in high-χ diblock copolymer thin films	ACS Applied Materials & Interfaces	15	23736-23748	2023				10.1021/acsami.3c02247		WOS:000985523800001
Journal article		ESRF23BI6031	Italy/France (ESRF)/Germany	Bianchetti E., Oliveira A.F., Scheinost A.C., Di Valentin C., Seifert G.	Chemistry of the interaction and retention of TcVII and TcIV species at the Fe3O4(001) surface	Journal of Physical Chemistry C	127	7674-7682	2023				10.1021/acs.jpcc.3c00688		WOS:000972001700001
Journal article		ESRF24BO6060	France (not ESRF)/The Netherlands/France (ESRF)	Bollaert Q., Chassé M., Elnaggar H., Juhin A., Courtin A., Galoisy L., Quantin C., Retegan M., Vantelon D., Calas G.	Niobium speciation in minerals revealed by L2,3-edges XANES spectroscopy	American Mineralogist	108	595-605	2023		Soleil (Orsay)		10.2138/am-2022-8293		
Journal article		ESRF23BR6069	UK/France (ESRF)/Germany	Briggs D.C., Briggs David C., Kandler L., Schmidt L., Santoni G., Thorn A.	Structural biology of SARS-CoV-2 accessory proteins	Crystallography Reviews	29	3-18	2023		ESRF (Grenoble)		10.1080/0889311X.2023.2173744		
Journal article		ESRF23BU6047	Germany/UK/France (ESRF)	Büscher J., Haussühl E., Pennacchioni L., Ivashko O., Bunk K., Milman V., Mirone A., Bosak A., Speziale S., Winkler B.	Elasticity of dense metal-organic framework compounds	Journal of Physical Chemistry C	127	13217-13227	2023		PETRA III		10.1021/acs.jpcc.3c01902		WOS:001021459300001
Journal article		ESRF23BU6082	Sweden/Germany/France (ESRF)/France (not ESRF)	Butorin S.M., Bauters S., Amidani L., Beck A., Rossberg A., Weiss S., Vitova T., Kvashnina K.O., Tougait O.	Effect of carbon content on electronic structure of uranium carbides	Scientific Reports	13	20434-1-20434-9	2023		KARA (Karlsruhe)/MAX-Lab (Lund)		10.1038/s41598-023-47579-7		
Journal article	OA	ESRF23CA6022	France (ESRF)/Italy/Spain/France (not ESRF)	Cammarata M., Piazza F., Rivas G., Schirò G., Temussi P.A., Pastore A.	Revitalizing an important field in biophysics: The new frontiers of molecular crowding	Frontiers in Molecular Biosciences	10	1153996-1-1153996-7	2023		ESRF (Grenoble)		10.3389/fmolb.2023.1153996		
Journal article	OA	ESRF23CA6045	Germany/Denmark/Hungary/Korea/Spain/Poland/Sweden/USA/France (ESRF)	Canton S.E., Biednov M., Pápai M., Lima F.A., Choi T.K., Otte F., Jiang Y.F., Frankenberger P., Knoll M., Zalden P., Gawelda W., Rahaman A., Møller K.B., Milne C., Gosztola D.J., Zheng K.B., Retegan M., Khakhulin D.	Ultrafast Jahn-Teller photoswitching in cobalt single-ion magnets	Advanced Science	10	2206880-1-2206880-11	2023				10.1002/advs.202206880		WOS:000989613100001
Journal article	OA	ESRF23CA6019	Italy/France (ESRF)/Switzerland	Cassari L., Pavan A., Zoia G., Chinellato M., Zeni E., Grinzato A., Rothenberger S., Cendron L., Dettin M., Pasquato A.	SARS-CoV-2 S mutations: A lesson from the viral world to understand how human furin works	International Journal of Molecular Sciences	24	4791-1-4791-24	2023				10.3390/ijms24054791		
Journal article	OA	ESRF23CH6025	UK/Australia/Italy/France (ESRF)/Belgium	Chappard A., Leighton C., Saleeb R.S., Jeacock K., Ball S.R., Morris K., Kantelberg O., Lee J.E., Zacco E., Pastore A., Sunde M., Clarke D.J., Downey P., Kunath T., Horrocks M.H.	Single-molecule two-color coincidence detection of unlabeled alpha-synuclein aggregates	Angewandte Chemie International Edition	32	e202216771-1e202216771-6	2023				10.1002/anie.202216771		WOS:000940316300001
Journal article		ESRF23CH6033	Russia/China/France (ESRF)/USA	Chen G., Syzgantseva O.A., Syzgantseva M.A., Peng L., Stoian D., Li M., Akpinar I., Yan G., Xue T., Lyu Q., Wang Z., Lei T., Zeng X., Lin L., Yang S.	Hydrophobic dual metal silicate nanotubes for higher alcohol synthesis	Applied Catalysis B: Environmental	334	122840-1-122840-12	2023				10.1016/j.apcatb.2023.122840		
Journal article		ESRF23DE6034	Brazil/France (ESRF)	da Silva G.T.S.T., Lopes O.F., Catto A.C., Patrocinio A.O.T., Rodrigues J.E.F.S., Mesquita A., Ribeiro C., Avansi Jr W., da Silva L.F.	Long-and short-range structure of SnO2 nanoparticles: Synthesis and photo(electro)catalytic activity	Materials Chemistry and Physics	305	127989-1-127989-9	2023				10.1016/j.matchemphys.2023.127989		
Journal article		ESRF23DO6007	Spain/France (ESRF)/Italy/South Africa	Dolado J., Rodríguez B., Martínez-Casado R., Pís I., Magnano E., Hidalgo P., Méndez B.	Li-doping effects on the native defects and luminescence of Zn2GeO4 microstructures: Negative thermal quenching	Acta Materialia	245	118606-1-118606-8	2023				10.1016/j.actamat.2022.118606		
Journal article		ESRF23DU6014	Germany/Sweden/Switzerland/France (not ESRF)/Japan/The Netherlands/France (ESRF)/Hungary	Dutta R., Thoma H., Sazonov A., Náfrádi B., Meven M., Gukasov A., Kocsis V., Zeitler U., Puri A., Tokunaga Y., Taguchi Y., Tokura Y., Bordács S., Kézsmárki I., Hutanu V.	Magnetic structure of the two-dimensional XY antiferromagnet Sr2CoSi2O7 studied using single-crystal neutron diffraction	Physical Review B	107	014420-1-014420-7	2023				10.1103/PhysRevB.107.014420		WOS:000927608900003
Journal article	OA	ESRF23ER6057	Italy/Switzerland/France (ESRF)	Erroi A., Mecca S., Zaffalon M.L., Frank I., Carulli F., Cemmi A., Di Sarcina I., Debellis D., Rossi F., Cova F., Pauwels K., Mauri M., Perego J., Pinchetti V., Comotti A., Meinardi F., Vedda A., Auffray E., Beverina L., Brovelli S.	Ultrafast and radiation-hard lead halide perovskite nanocomposite scintillators	ACS Energy Letters	8	3883-3894	2023		HASYLAB (Hambourg)		10.1021/acsenergylett.3c01396		WOS:001065492000001
Journal article		ESRF23FA6006	Poland/Sweden/Italy/France (ESRF)	Farci D., Graca A.T., Iesu L., De Sanctis D., Piano D.	The SDBC is active in quenching oxidative conditions and bridges the cell envelope layers in Deinococcus radiodurans	Journal of Biological Chemistry	299	102784-1-102784-8	2023				10.1016/j.jbc.2022.102784		
Journal article		ESRF23FI6081	Germany/France (ESRF)/France (not ESRF)/Austria	Fischer M., Bortel E., Schoon J., Behnke E., Hesse B., Weitkamp T., Bekeschus S., Pichler M., Wassilew G.I., Schulze F.	Cold physical plasma treatment optimization for improved bone allograft processing	Frontiers in Bioengineering and Biotechnology	11	1264409-1-1264409-11	2023				10.3389/fbioe.2023.1264409		
Journal article		ESRF23FY6078	Germany/France (ESRF)	Fyfe C., von Soosten L.C., Santoni G., Thorn A.	Structural biology of SARS-CoV-2 exoribonuclease/N7–methyltransferase (nsp14), 2′–O–methyltransferase (nsp16) and their enhancing protein (nsp10)	Crystallography Reviews	29	111-127	2023				10.1080/0889311X.2023.2268534		
Journal article		ESRF23GA6070	Germany/France (ESRF)	Gao Y., Kaub J., Santoni G., Pearce N., Thorn A.	Structural biology of SARS-CoV-1/SARS-CoV-2 main protease	Crystallography Reviews	29	76-101	2023		ESRF (Grenoble)		10.1080/0889311X.2023.2222275		
Journal article	OA	ESRF23GO6054	France (ESRF)/France (not ESRF)/Germany/Italy/Jordan/Spain/Sweden/Denmark	Götz A., le Gall E., Konrad U., Kourousias G., Knodel O., Matalgah S., Matilla O., Spruce D., Orti A.V., Ounsy M., Rod T.H., Schluenzen F.	LEAPS data strategy	European Physical Journal Plus	138	617-1-617-9	2023				10.1140/epjp/s13360-023-04189-6		WOS:001035618200005
Journal article		ESRF23GR6053	China/Russia/France (ESRF)	Grishko A.Y., Komkova M.A., Marchenko E.I., Chumakova A.V., Tarasov A.B., Goodilin E.A., Eliseev A.A.	Evidence for polarization-induced phase transformations and degradation in CH3NH3PbI3	Nano Research	16	9435–9442	2023		PETRA III		10.1007/s12274-023-5652-8		WOS:000982069600001
Journal article	OA	ESRF23GU6001	Spain/France (ESRF)/UK	Gutiérrez-Fernández E., Sena-Fernández J., Rebollar E., Ezquerra T.A., Hermoso-Pinilla F.J., Sanz M., Gálvez O., Nogales A.	Development of polar phases in ferroelectric poly(vinylidene fluoride) (PVDF) nanoparticles	Polymer	264	125540-1-125540-7	2023		ALBA (Barcelona)		10.1016/j.polymer.2022.125540		
Journal article	OA	ESRF23HA6008	UK/France (ESRF)	Harding L.M., Lawrence Bright E., Laverock J., Goddard D.T., Springell R.	Epitaxial stabilisation of uranium silicide line compounds	Thin Solid Films	768	139690-1-139690-8	2023		ESRF (Grenoble)		10.1016/j.tsf.2023.139690		
Journal article	OA	ESRF23HE6056	Sweden/Australia/France (ESRF)/Denmark	Henningsson A., Wills A.G., Hall S.A., Hendriks J., Wright J.P., Schön T.B., Poulsen H.F.	Inferring the probability distribution over strain tensors in polycrystals from diffraction based measurements	Computer Methods in Applied Mechanics and Engineering	417	116417-1-116417-28	2023				10.1016/j.cma.2023.116417		
Journal article		ESRF23HE6062	France (not ESRF)/France (ESRF)/Norway/Austria/Germany	Hernandez J.A., Bethkenhagen M., Ninet S., French M., Benuzzi-Mounaix A., Datchi F., Guarguaglini M., Lefevre F., Occelli F., Redmer R., Vinci T., Ravasio A.	Melting curve of superionic ammonia at planetary interior conditions	Nature Physics	19	1280-1285	2023				10.1038/s41567-023-02074-8		
Journal article		ESRF23IO6088	Jordan/France (ESRF)	Iori G., Kaprolat A., Lausi A.	SESAME raises the number of open beamlines to five	Synchrotron Radiation News	36	35-36	2023				10.1080/08940886.2023.2274747		
Journal article		ESRF23IS6077	France (not ESRF)/Denmark/France (ESRF)	Istas M., Gillet N., Finlay C.C., Hammer M.D., Huder L.	Transient core surface dynamics from ground and satellite geomagnetic data	Geophysical Journal International	233	1890-1915	2023		ESRF (Grenoble)		10.1093/gji/ggad039		
Journal article	OA	ESRF23KA6094	Germany/Italy/France (ESRF)/Switzerland	Kaa J.M., Konôpková Z., Preston T.R., Cerantola V., Sahle C.J., Förster M., Albers C., Libon L., Sakrowski R., Wollenweber L., Buakor K., Dwivedi A., Mishchenko M., Nakatsutsumi M., Plückthun C., Schwinkendorf J.P., Spiekermann G., Thiering N., Petitgirard S., Tolan M., Wilke M., Zastrau U., Appel K., Sternemann C.	A von Hamos spectrometer for diamond anvil cell experiments at the High Energy Density Instrument of the European X-ray Free-Electron Laser	Journal of Synchrotron Radiation	30	822-830	2023		EuXFEL (Hamburg)		10.1107/s1600577523003041		WOS:001028779000017
Journal article	OA	ESRF23KI6072	Korea/France (ESRF)	Kim D.G., Jang I., Sohn Y., Joo E., Jung C., Kim N.D., Jung J.Y., Paidi V.K., Lee K.S., Kim P., Yoo S.J.	Effect of posttreatment on the catalytic performances of Fe-N-C for oxygen reduction reactions	International Journal of Energy Research	2023	3265915-1-3265915-12	2023				10.1155/2023/3265915		
Journal article		ESRF23KI6091	Korea/France (ESRF)	Kim K., Lee J., Park O.K., Kim J., Lee D., Paidi V.K., Jung E., Lee H.S., Lee B., Lee C.W., Ko W., Lee K., Jung Y., Lee N., Bäck S., Choi S.H., Hyeon T.	Geometric tuning of single‐atom FeN4 sites via edge‐generation enhances multi‐enzymatic properties	Advanced Materials	35	2207666-1-2207666-12	2023				10.1002/adma.202207666		
Journal article		ESRF23KO6038	Greece/Spain/Denmark/France (ESRF)/Italy/UK/Belgium/Norway/Germany/France (not ESRF)/Bulgaria	Konstantopoulos G., Charitidis C.A., Bañares M.A., Portela R., Zangenberg N., Capria E., Sebastiani M., Goldbeck G., Koumoulos E., Boskovic B., Diplas S., Konchakova N., Todorov I., Dykeman D., Avataneo S.G., Falzetti M., Diz E.L., Reinosa J.J., Burov E., Skrelic D., Jeliazkova N., Barton B., Masotti G., Tamarozzi T., Alcón I.	Materials characterisation and software tools as key enablers in Industry 5.0 and wider acceptance of new methods and products	Materials Today Communications	36	106607-1-106607-9	2023				10.1016/j.mtcomm.2023.106607		
Journal article	OA	ESRF23LA6003	China/The Netherlands/Spain/France (ESRF)	Lai J., You X., Law J., Franco V., Huang B., Bessas D., Maschek M., Zeng D., van Dijk N., Brück E.	Ultra-low hysteresis in giant magnetocaloric Mn1-V Fe0.95(P,Si,B) compounds	Journal of Alloys and Compounds	930	167336-1-167336-8	2023				10.1016/j.jallcom.2022.167336		
Journal article	OA	ESRF23LA6060	UK/France (ESRF)	Lanzetti A., Portela-Miguez R., Fernandez V., Goswami A.	Testing heterochrony: Connecting skull shape ontogeny and evolution of feeding adaptations in baleen whales	Evolution & Development	25	257-273	2023		ESRF (Grenoble)		10.1111/ede.12447		WOS:000999192800001
Book chapter		ESRF24LA6025	France (ESRF)/France (not ESRF)/Germany/Switzerland	Laurencin J., Hubert M., Monaco F., Léon A., Ferreira Sanchez D.	chapter 10: Synchrotron x-ray radiation for solid oxide cell material characterization								10.1088/978-0-7503-4064-9ch10		
Journal article		ESRF23LA6013	France (ESRF)/USA/UK/Germany	Lawrence Bright E., Xu L., Harding L., Springell R., Walters A., Sundermann M., García-Fernández M., Agrestini S., Caciuffo R., van der Laan G., Lander G.	Resonant inelastic x-ray scattering from U3O8 and UN	Journal of Physics Condensed Matter	35	175501-1-175501-9	2023		DIAMOND (Didcot)		10.1088/1361-648X/acb8f4		
Journal article	OA	ESRF23LE6052	France (not ESRF)/France (ESRF)	Le Bolloc'h D., Bellec E., Kirova N., Jacques V.L.R.	Tracking defects of electronic crystals by coherent X-ray diffraction	Symmetry	15	1449-1-1449-26	2023				10.3390/sym15071449		WOS:001036758400001
Journal article		ESRF23LE6029	USA/France (ESRF)/China	Lessner E.J., Dollman K.N., Clark J.M., Xu X., Holliday C.M.	Ecomorphological patterns in trigeminal canal branching among sauropsids reveal sensory shift in suchians	Journal of Anatomy	242	927-952	2023				10.1111/joa.13826		
Journal article		ESRF23LI6084	Australia/Slovenia/France (ESRF)/Japan/China/USA/France (not ESRF)/UK	Li X., Huang W., Krajnc A., Yang Y., Shukla A., Lee J., Ghasemi M., Martens I., Chan B., Appadoo D., Chen P., Wen X., Steele J.A., Hackbarth H.G., Sun Q., Mali G., Lin R., Bedford N.M., Chen V., Cheetham A.K., Tizei L.H.G., Collins S.M., Wang L., Hou J.	Interfacial alloying between lead halide perovskite crystals and hybrid glasses	Nature Communications	14	7612-1-7612-12	2023		APS (Argonne)/PETRA III/Australian Synchrotron (Melbourne)		10.1038/s41467-023-43247-6		
Journal article		ESRF23LI6032	China/Denmark/Belgium/France (not ESRF)/France (ESRF)	Li X., Yan Y., Jensen T.R., Filinchuk Y., Dovgaliuk I., Chernyshov D., He L., Li Y., Li H.W.	Magnesium borohydride Mg(BH4)2 for energy applications: A review	Journal of Materials Science & Technology	161	170-179	2023				10.1016/j.jmst.2023.03.040		
